SW_MATCHED,SW_ELAPSED,HW_MATCHED,HW_ELAPSED
7700,128,0.013147,128,0.381741
7700,128,0.012978,128,0.381849
7700,128,0.013009,128,0.381786
7700,128,0.012985,128,0.381741
7700,128,0.012919,128,0.381554
7700,128,0.013043,128,0.381785
7700,128,0.012790,128,0.381798
7700,128,0.012964,128,0.381764
7700,128,0.012933,128,0.381804
7700,128,0.013207,128,0.381828
7700,128,0.012866,128,0.381786
7700,128,0.013385,128,0.381827
7700,128,0.012878,128,0.381825
7700,128,0.012800,128,0.381761
7700,128,0.012981,128,0.381574
7700,128,0.012934,128,0.381633
7700,128,0.012964,128,0.381791
7700,128,0.013044,128,0.381559
7700,128,0.012814,128,0.381681
7700,128,0.013260,128,0.381794
7700,128,0.012978,128,0.381802
7700,128,0.013090,128,0.381582
7700,128,0.012869,128,0.381814
7700,128,0.013087,128,0.381803
7700,128,0.012971,128,0.381539
7700,128,0.012970,128,0.381820
7700,128,0.012839,128,0.381742
7700,128,0.012976,128,0.381555
7700,128,0.012788,128,0.381804
7700,128,0.012895,128,0.381761
7700,128,0.012930,128,0.381528
7700,128,0.013077,128,0.381791
7700,128,0.012970,128,0.381740
7700,128,0.012910,128,0.381807
7700,128,0.012854,128,0.381807
7700,128,0.012994,128,0.381737
7700,128,0.012894,128,0.381557
7700,128,0.012886,128,0.381698
7700,128,0.012859,128,0.381714
7700,128,0.012824,128,0.380306
7700,128,0.012959,128,0.381783
7700,128,0.013007,128,0.381711
7700,128,0.012918,128,0.381760
7700,128,0.012937,128,0.381767
7700,128,0.013084,128,0.381721
7700,128,0.013011,128,0.381801
7700,128,0.012789,128,0.381538
7700,128,0.012889,128,0.381797
7700,128,0.012954,128,0.381791
7700,128,0.012832,128,0.381804
7700,128,0.013037,128,0.381783
7700,128,0.012982,128,0.381776
7700,128,0.012845,128,0.381532
7700,128,0.012978,128,0.381796
7700,128,0.012886,128,0.381777
7700,128,0.012916,128,0.381540
7700,128,0.012810,128,0.381785
7700,128,0.013024,128,0.381784
7700,128,0.013059,128,0.381781
7700,128,0.013048,128,0.381794
7700,128,0.012850,128,0.381779
7700,128,0.012877,128,0.381806
7800,128,0.013250,128,0.385291
7800,128,0.013086,128,0.386756
7800,128,0.013304,128,0.386735
7800,128,0.013238,128,0.386708
7800,128,0.013218,128,0.386702
7800,128,0.013121,128,0.386719
7800,128,0.013522,128,0.386737
7800,128,0.013163,128,0.386729
7800,128,0.013034,128,0.386595
7800,128,0.013166,128,0.386788
7800,128,0.013194,128,0.386734
7800,128,0.013139,128,0.386676
7800,128,0.013251,128,0.386703
7800,128,0.013278,128,0.386770
7800,128,0.013111,128,0.386629
7800,128,0.013222,128,0.386750
7800,128,0.013056,128,0.386726
7800,128,0.013139,128,0.386652
7800,128,0.013154,128,0.386742
7800,128,0.013181,128,0.386719
7800,128,0.013226,128,0.386658
7800,128,0.013182,128,0.386695
7800,128,0.013305,128,0.386720
7800,128,0.013100,128,0.386664
7800,128,0.013087,128,0.386698
7800,128,0.013222,128,0.386703
7800,128,0.013187,128,0.386721
7800,128,0.013266,128,0.386728
7800,128,0.013241,128,0.386671
7800,128,0.013252,128,0.386705
7800,128,0.013197,128,0.386714
7800,128,0.013310,128,0.386718
7800,128,0.013098,128,0.386708
7800,128,0.013058,128,0.386723
7800,128,0.012942,128,0.386702
7800,128,0.013123,128,0.386721
7800,128,0.013140,128,0.386700
7800,128,0.012957,128,0.386485
7800,128,0.013081,128,0.386749
7800,128,0.013048,128,0.386734
7800,128,0.013098,128,0.386629
7800,128,0.013135,128,0.386724
7800,128,0.013219,128,0.386742
7800,128,0.013149,128,0.386659
7800,128,0.013248,128,0.385718
7800,128,0.013261,128,0.386735
7800,128,0.013042,128,0.386644
7800,128,0.013083,128,0.385426
7800,128,0.013114,128,0.386715
7800,128,0.013086,128,0.386655
7800,128,0.013118,128,0.386489
7800,128,0.013067,128,0.386744
7800,128,0.013022,128,0.386598
7800,128,0.013123,128,0.386712
7800,128,0.013023,128,0.386718
7800,128,0.013131,128,0.386647
7800,128,0.013335,128,0.386733
7800,128,0.013159,128,0.386746
7800,128,0.013238,128,0.386571
7800,128,0.013009,128,0.386476
7800,128,0.013091,128,0.386714
7800,128,0.012992,128,0.386728
7800,128,0.013087,128,0.386626
7800,128,0.013051,128,0.386752
7800,128,0.013179,128,0.386754
7800,128,0.013264,128,0.384397
7800,128,0.013067,128,0.386744
7800,128,0.013121,128,0.385358
7800,128,0.013142,128,0.386732
7800,128,0.013163,128,0.386730
7800,128,0.012965,128,0.385431
7800,128,0.013275,128,0.386716
7800,128,0.013239,128,0.386411
7800,128,0.012992,128,0.386765
7800,128,0.013074,128,0.386724
7800,128,0.013036,128,0.386401
7800,128,0.013120,128,0.385665
7800,128,0.013007,128,0.386682
7800,128,0.013139,128,0.386696
7800,128,0.013117,128,0.386356
7800,128,0.013167,128,0.386725
7800,128,0.013000,128,0.386678
7800,128,0.013153,128,0.386493
7800,128,0.013232,128,0.386734
7800,128,0.013020,128,0.386649
7800,128,0.013231,128,0.386709
7800,128,0.013018,128,0.386727
7800,128,0.013328,128,0.386680
7800,128,0.013059,128,0.386441
7800,128,0.013170,128,0.386720
7800,128,0.013100,128,0.386731
7800,128,0.013287,128,0.386714
7800,128,0.013106,128,0.386727
7800,128,0.013221,128,0.386748
7800,128,0.012924,128,0.386718
7800,128,0.013282,128,0.386776
7800,128,0.012937,128,0.386734
7800,128,0.013124,128,0.386716
7800,128,0.013031,128,0.386709
7800,128,0.013035,128,0.386738
7900,128,0.013267,128,0.391712
7900,128,0.013330,128,0.391720
7900,128,0.013431,128,0.391178
7900,128,0.013155,128,0.391736
7900,128,0.013602,128,0.391688
7900,128,0.013164,128,0.391727
7900,128,0.013587,128,0.391729
7900,128,0.013476,128,0.391634
7900,128,0.013387,128,0.390368
7900,128,0.013374,128,0.391775
7900,128,0.013379,128,0.391733
7900,128,0.013519,128,0.391738
7900,128,0.013532,128,0.391735
7900,128,0.013206,128,0.391751
7900,128,0.013282,128,0.391751
7900,128,0.013237,128,0.391732
7900,128,0.013445,128,0.391750
7900,128,0.013335,128,0.391739
7900,128,0.013273,128,0.391721
7900,128,0.013433,128,0.391757
7900,128,0.013333,128,0.391740
7900,128,0.013235,128,0.391720
7900,128,0.013177,128,0.391716
7900,128,0.013174,128,0.391698
7900,128,0.013214,128,0.391746
7900,128,0.013259,128,0.390415
7900,128,0.013278,128,0.391729
7900,128,0.013536,128,0.391640
7900,128,0.013302,128,0.391732
7900,128,0.013352,128,0.391768
7900,128,0.013251,128,0.391669
7900,128,0.013568,128,0.391725
7900,128,0.013190,128,0.391721
7900,128,0.013108,128,0.391651
7900,128,0.013234,128,0.389992
7900,128,0.013285,128,0.391728
7900,128,0.013270,128,0.391685
7900,128,0.013239,128,0.391713
7900,128,0.013406,128,0.391764
7900,128,0.013273,128,0.391661
7900,128,0.013187,128,0.391729
7900,128,0.013317,128,0.391721
7900,128,0.013639,128,0.391739
7900,128,0.013557,128,0.391719
7900,128,0.013447,128,0.391508
7900,128,0.013610,128,0.391738
7900,128,0.013378,128,0.391737
7900,128,0.013374,128,0.391745
7900,128,0.013219,128,0.391723
7900,128,0.013263,128,0.391706
7900,128,0.013241,128,0.391732
7900,128,0.013365,128,0.391749
7900,128,0.013324,128,0.391741
7900,128,0.013033,128,0.391675
7900,128,0.013433,128,0.391768
7900,128,0.013436,128,0.391755
7900,128,0.013250,128,0.391587
7900,128,0.013212,128,0.391292
7900,128,0.013218,128,0.391745
7900,128,0.013090,128,0.391675
7900,128,0.013250,128,0.390317
7900,128,0.013362,128,0.391723
7900,128,0.013481,128,0.391604
7900,128,0.013368,128,0.391509
7900,128,0.013292,128,0.391761
7900,128,0.013286,128,0.391644
7900,128,0.013244,128,0.391743
7900,128,0.013239,128,0.391725
7900,128,0.013203,128,0.391753
7900,128,0.013462,128,0.391728
7900,128,0.013270,128,0.391757
7900,128,0.013249,128,0.391647
7900,128,0.013028,128,0.391715
7900,128,0.013322,128,0.391658
7900,128,0.013308,128,0.391768
7900,128,0.013411,128,0.391750
7900,128,0.013359,128,0.391664
7900,128,0.013409,128,0.391736
7900,128,0.013195,128,0.391747
7900,128,0.013344,128,0.391661
7900,128,0.013316,128,0.390845
7900,128,0.013186,128,0.391713
7900,128,0.013250,128,0.391719
7900,128,0.013292,128,0.391740
7900,128,0.013068,128,0.391754
7900,128,0.013274,128,0.391680
7900,128,0.013357,128,0.391737
7900,128,0.013266,128,0.391750
7900,128,0.013469,128,0.391747
7900,128,0.013403,128,0.391716
7900,128,0.013122,128,0.391747
7900,128,0.013239,128,0.391717
7900,128,0.013432,128,0.391738
7900,128,0.013320,128,0.391746
7900,128,0.013296,128,0.391724
7900,128,0.013429,128,0.391741
7900,128,0.013171,128,0.391690
7900,128,0.013227,128,0.391746
7900,128,0.013405,128,0.391696
7900,128,0.013273,128,0.391697
8000,128,0.013299,128,0.396654
8000,128,0.013410,128,0.396678
8000,128,0.013357,128,0.396684
8000,128,0.013454,128,0.396686
8000,128,0.013342,128,0.396696
8000,128,0.013366,128,0.396618
8000,128,0.013596,128,0.396680
8000,128,0.013618,128,0.396686
8000,128,0.013446,128,0.396695
8000,128,0.013542,128,0.396633
8000,128,0.013294,128,0.396668
8000,128,0.013321,128,0.396661
8000,128,0.013455,128,0.396630
8000,128,0.013489,128,0.396666
8000,128,0.013505,128,0.396687
8000,128,0.013325,128,0.396622
8000,128,0.013587,128,0.396621
8000,128,0.013528,128,0.396679
8000,128,0.013745,128,0.396673
8000,128,0.013461,128,0.396581
8000,128,0.013537,128,0.396686
8000,128,0.013598,128,0.396663
8000,128,0.013728,128,0.396615
8000,128,0.013461,128,0.396658
8000,128,0.013500,128,0.396677
8000,128,0.013598,128,0.396615
8000,128,0.013411,128,0.396672
8000,128,0.013312,128,0.396648
8000,128,0.013306,128,0.396682
8000,128,0.013666,128,0.396681
8000,128,0.013541,128,0.396693
8000,128,0.013342,128,0.396662
8000,128,0.013526,128,0.396587
8000,128,0.013639,128,0.396646
8000,128,0.013451,128,0.396709
8000,128,0.013403,128,0.396646
8000,128,0.013348,128,0.396614
8000,128,0.013594,128,0.396702
8000,128,0.013362,128,0.396579
8000,128,0.013382,128,0.396695
8000,128,0.013362,128,0.396657
8000,128,0.013424,128,0.396517
8000,128,0.013685,128,0.396638
8000,128,0.013283,128,0.396662
8000,128,0.013429,128,0.396656
8000,128,0.013520,128,0.396667
8000,128,0.013686,128,0.396657
8000,128,0.013724,128,0.396571
8000,128,0.013373,128,0.396669
8000,128,0.013414,128,0.396654
8000,128,0.013497,128,0.396642
8000,128,0.013610,128,0.396679
8000,128,0.013601,128,0.396640
8000,128,0.013554,128,0.396609
8000,128,0.013401,128,0.396614
8000,128,0.013216,128,0.396654
8000,128,0.013461,128,0.396699
8000,128,0.013322,128,0.396633
8000,128,0.013427,128,0.396620
8000,128,0.013622,128,0.396706
8000,128,0.013540,128,0.396668
8000,128,0.013410,128,0.396558
8000,128,0.013374,128,0.396683
8000,128,0.013497,128,0.396663
8000,128,0.013531,128,0.396615
8000,128,0.013822,128,0.396667
8000,128,0.013321,128,0.396682
8000,128,0.013485,128,0.396585
8000,128,0.013344,128,0.396646
8000,128,0.013626,128,0.396690
8000,128,0.013490,128,0.396708
8000,128,0.013646,128,0.396683
8000,128,0.013421,128,0.396671
8000,128,0.013379,128,0.396697
8000,128,0.013319,128,0.396659
8000,128,0.013550,128,0.396692
8000,128,0.013434,128,0.396701
8000,128,0.013547,128,0.396696
8000,128,0.013179,128,0.396576
8000,128,0.013433,128,0.396680
8000,128,0.013731,128,0.396675
8000,128,0.013523,128,0.396595
8000,128,0.013453,128,0.396650
8000,128,0.013322,128,0.396663
8000,128,0.013485,128,0.396522
8000,128,0.013415,128,0.396678
8000,128,0.013549,128,0.396682
8000,128,0.013378,128,0.396608
8000,128,0.013688,128,0.396640
8000,128,0.013389,128,0.396656
8000,128,0.013483,128,0.396692
8000,128,0.013502,128,0.396665
8000,128,0.013599,128,0.396672
8000,128,0.013374,128,0.396687
8000,128,0.013507,128,0.396653
8000,128,0.013322,128,0.396594
8000,128,0.013457,128,0.396704
8000,128,0.013330,128,0.396698
8000,128,0.013339,128,0.396615
8000,128,0.013450,128,0.396659
8100,128,0.013569,128,0.401634
8100,128,0.013541,128,0.401533
8100,128,0.013501,128,0.401595
8100,128,0.013480,128,0.401601
8100,128,0.013770,128,0.401634
8100,128,0.013709,128,0.401614
8100,128,0.013725,128,0.401593
8100,128,0.013669,128,0.401619
8100,128,0.013594,128,0.401619
8100,128,0.013634,128,0.401613
8100,128,0.013515,128,0.401629
8100,128,0.013727,128,0.401594
8100,128,0.013881,128,0.401525
8100,128,0.013691,128,0.401611
8100,128,0.013543,128,0.401605
8100,128,0.013579,128,0.401530
8100,128,0.013883,128,0.401620
8100,128,0.013571,128,0.401628
8100,128,0.013741,128,0.401552
8100,128,0.013595,128,0.401619
8100,128,0.013475,128,0.401571
8100,128,0.013535,128,0.401561
8100,128,0.013558,128,0.401607
8100,128,0.013597,128,0.401580
8100,128,0.013497,128,0.401551
8100,128,0.013569,128,0.401616
8100,128,0.013635,128,0.401575
8100,128,0.013634,128,0.400122
8100,128,0.013743,128,0.401621
8100,128,0.013638,128,0.401547
8100,128,0.013852,128,0.401596
8100,128,0.013660,128,0.401585
8100,128,0.013846,128,0.401515
8100,128,0.013626,128,0.401602
8100,128,0.013811,128,0.401580
8100,128,0.013577,128,0.401609
8100,128,0.013668,128,0.401585
8100,128,0.013711,128,0.401626
8100,128,0.013522,128,0.401573
8100,128,0.013771,128,0.401625
8100,128,0.013557,128,0.401602
8100,128,0.013589,128,0.401620
8100,128,0.013911,128,0.401616
8100,128,0.013525,128,0.401479
8100,128,0.013875,128,0.401639
8100,128,0.013689,128,0.401614
8100,128,0.013560,128,0.401595
8100,128,0.013650,128,0.401596
8100,128,0.013444,128,0.401633
8100,128,0.013520,128,0.401562
8100,128,0.013751,128,0.401627
8100,128,0.013627,128,0.401625
8100,128,0.013739,128,0.401577
8100,128,0.013678,128,0.401623
8100,128,0.013621,128,0.401366
8100,128,0.013615,128,0.401598
8100,128,0.013855,128,0.401615
8100,128,0.013663,128,0.401243
8100,128,0.013858,128,0.401605
8100,128,0.013446,128,0.401596
8100,128,0.013754,128,0.401556
8100,128,0.013689,128,0.399849
8100,128,0.013746,128,0.401599
8100,128,0.013422,128,0.401544
8100,128,0.013778,128,0.401583
8100,128,0.013573,128,0.401588
8100,128,0.013751,128,0.401621
8100,128,0.013639,128,0.401647
8100,128,0.013684,128,0.401601
8100,128,0.013687,128,0.401606
8100,128,0.013564,128,0.401609
8100,128,0.013645,128,0.401610
8100,128,0.013596,128,0.400964
8100,128,0.013647,128,0.401574
8100,128,0.013787,128,0.401228
8100,128,0.013772,128,0.401585
8100,128,0.013517,128,0.401509
8100,128,0.013563,128,0.401575
8100,128,0.013432,128,0.401610
8100,128,0.013713,128,0.401526
8100,128,0.013421,128,0.401511
8100,128,0.013523,128,0.401589
8100,128,0.013571,128,0.401592
8100,128,0.013683,128,0.401616
8100,128,0.013934,128,0.401579
8100,128,0.013464,128,0.401588
8100,128,0.013748,128,0.401613
8100,128,0.013739,128,0.401571
8100,128,0.013660,128,0.401497
8100,128,0.013783,128,0.400227
8100,128,0.013652,128,0.401619
8100,128,0.013754,128,0.401178
8100,128,0.013727,128,0.401625
8100,128,0.013804,128,0.401597
8100,128,0.013421,128,0.401512
8100,128,0.013616,128,0.401608
8100,128,0.013428,128,0.401608
8100,128,0.013507,128,0.401643
8100,128,0.013643,128,0.401588
8100,128,0.013567,128,0.401592
8200,128,0.013610,128,0.406612
8200,128,0.013720,128,0.406578
8200,128,0.013999,128,0.406627
8200,128,0.013978,128,0.406624
8200,128,0.013995,128,0.406569
8200,128,0.013820,128,0.406504
8200,128,0.013661,128,0.406627
8200,128,0.013952,128,0.406643
8200,128,0.013799,128,0.406521
8200,128,0.013741,128,0.405686
8200,128,0.013778,128,0.406615
8200,128,0.013917,128,0.406625
8200,128,0.013668,128,0.406601
8200,128,0.013958,128,0.406624
8200,128,0.014034,128,0.406618
8200,128,0.013704,128,0.406610
8200,128,0.013613,128,0.406515
8200,128,0.013907,128,0.406561
8200,128,0.013849,128,0.406598
8200,128,0.013697,128,0.406518
8200,128,0.013799,128,0.406608
8200,128,0.013643,128,0.406603
8200,128,0.013776,128,0.406535
8200,128,0.013766,128,0.406595
8200,128,0.013670,128,0.406547
8200,128,0.013963,128,0.406598
8200,128,0.013990,128,0.406602
8200,128,0.013748,128,0.406598
8200,128,0.013815,128,0.406583
8200,128,0.013664,128,0.406619
8200,128,0.013708,128,0.406287
8200,128,0.013797,128,0.406257
8200,128,0.013693,128,0.406606
8200,128,0.013842,128,0.406500
8200,128,0.013730,128,0.405084
8200,128,0.013806,128,0.406614
8200,128,0.013624,128,0.406524
8200,128,0.014025,128,0.406600
8200,128,0.014024,128,0.406373
8200,128,0.013890,128,0.406603
8200,128,0.013878,128,0.406542
8200,128,0.013923,128,0.406590
8200,128,0.013828,128,0.406628
8200,128,0.013823,128,0.406547
8200,128,0.013547,128,0.406542
8200,128,0.013871,128,0.406377
8200,128,0.013833,128,0.406622
8200,128,0.013848,128,0.406524
8200,128,0.013890,128,0.406591
8200,128,0.013911,128,0.406596
8200,128,0.013965,128,0.406544
8200,128,0.014145,128,0.406587
8200,128,0.013891,128,0.406679
8200,128,0.013578,128,0.406614
8200,128,0.013790,128,0.406617
8200,128,0.013871,128,0.406623
8200,128,0.013728,128,0.406618
8200,128,0.013784,128,0.406619
8200,128,0.013800,128,0.406511
8200,128,0.013875,128,0.406395
8200,128,0.013699,128,0.406617
8200,128,0.013857,128,0.406514
8200,128,0.013742,128,0.406600
8200,128,0.013853,128,0.406606
8200,128,0.013639,128,0.406597
8200,128,0.013928,128,0.406605
8200,128,0.013953,128,0.406621
8200,128,0.013829,128,0.406618
8200,128,0.013715,128,0.406596
8200,128,0.014128,128,0.406569
8200,128,0.013868,128,0.405099
8200,128,0.014049,128,0.406619
8200,128,0.013687,128,0.406535
8200,128,0.013985,128,0.405130
8200,128,0.013807,128,0.406600
8200,128,0.014016,128,0.406511
8200,128,0.013937,128,0.406611
8200,128,0.013833,128,0.406605
8200,128,0.013928,128,0.406620
8200,128,0.013896,128,0.406596
8200,128,0.013943,128,0.406594
8200,128,0.013780,128,0.405290
8200,128,0.013898,128,0.406626
8200,128,0.013778,128,0.406553
8200,128,0.013878,128,0.406597
8200,128,0.013970,128,0.406586
8200,128,0.013738,128,0.406524
8200,128,0.013798,128,0.406600
8200,128,0.013699,128,0.406606
8200,128,0.013895,128,0.406536
8200,128,0.013813,128,0.406604
8200,128,0.013753,128,0.406559
8200,128,0.013686,128,0.406613
8200,128,0.013797,128,0.406601
8200,128,0.013751,128,0.406508
8200,128,0.013684,128,0.406625
8200,128,0.013670,128,0.406625
8200,128,0.013623,128,0.406566
8200,128,0.013625,128,0.406378
8200,128,0.013994,128,0.406606
8300,128,0.014062,128,0.411486
8300,128,0.013946,128,0.411521
8300,128,0.013928,128,0.411552
8300,128,0.014118,128,0.411554
8300,128,0.013844,128,0.411524
8300,128,0.014023,128,0.411568
8300,128,0.013986,128,0.410845
8300,128,0.013951,128,0.411569
8300,128,0.013985,128,0.411483
8300,128,0.014322,128,0.411230
8300,128,0.013959,128,0.411502
8300,128,0.013818,128,0.411529
8300,128,0.014082,128,0.411020
8300,128,0.014072,128,0.411526
8300,128,0.013796,128,0.411525
8300,128,0.014056,128,0.411545
8300,128,0.013766,128,0.411165
8300,128,0.014220,128,0.411515
8300,128,0.014158,128,0.411524
8300,128,0.014123,128,0.411445
8300,128,0.014002,128,0.411562
8300,128,0.014116,128,0.411557
8300,128,0.014060,128,0.411476
8300,128,0.013850,128,0.410564
8300,128,0.013938,128,0.410682
8300,128,0.013861,128,0.411400
8300,128,0.013863,128,0.411529
8300,128,0.013830,128,0.411516
8300,128,0.013774,128,0.411516
8300,128,0.013866,128,0.411501
8300,128,0.013764,128,0.411170
8300,128,0.013932,128,0.409801
8300,128,0.013919,128,0.411539
8300,128,0.013789,128,0.411550
8300,128,0.013893,128,0.411547
8300,128,0.014055,128,0.411531
8300,128,0.013917,128,0.411475
8300,128,0.013891,128,0.411579
8300,128,0.014109,128,0.411303
8300,128,0.014052,128,0.411578
8300,128,0.013978,128,0.411524
8300,128,0.014117,128,0.411207
8300,128,0.014013,128,0.411581
8300,128,0.014022,128,0.411564
8300,128,0.014061,128,0.411442
8300,128,0.013840,128,0.411561
8300,128,0.014056,128,0.411293
8300,128,0.014074,128,0.411538
8300,128,0.014118,128,0.411537
8300,128,0.013787,128,0.411539
8300,128,0.013835,128,0.411552
8300,128,0.014168,128,0.411516
8300,128,0.013874,128,0.411444
8300,128,0.013827,128,0.410069
8300,128,0.014049,128,0.411530
8300,128,0.014015,128,0.411454
8300,128,0.014036,128,0.411297
8300,128,0.014021,128,0.411534
8300,128,0.014193,128,0.411562
8300,128,0.013951,128,0.411542
8300,128,0.013825,128,0.411549
8300,128,0.014339,128,0.411552
8300,128,0.014070,128,0.411496
8300,128,0.014100,128,0.411530
8300,128,0.013856,128,0.411547
8300,128,0.014028,128,0.411571
8300,128,0.014312,128,0.411463
8300,128,0.013854,128,0.411534
8300,128,0.014103,128,0.411561
8300,128,0.014138,128,0.411560
8300,128,0.014021,128,0.411542
8300,128,0.013854,128,0.411544
8300,128,0.013780,128,0.411640
8300,128,0.014053,128,0.411496
8300,128,0.013932,128,0.411490
8300,128,0.013877,128,0.411302
8300,128,0.014093,128,0.411525
8300,128,0.013933,128,0.411494
8300,128,0.013877,128,0.411556
8300,128,0.013858,128,0.411511
8300,128,0.013909,128,0.411532
8300,128,0.013976,128,0.411535
8300,128,0.014029,128,0.411451
8300,128,0.013803,128,0.411571
8300,128,0.014142,128,0.411563
8300,128,0.013827,128,0.411449
8300,128,0.013961,128,0.411566
8300,128,0.013906,128,0.411540
8300,128,0.013752,128,0.411458
8300,128,0.014176,128,0.411541
8300,128,0.013857,128,0.411528
8300,128,0.013993,128,0.411563
8300,128,0.014259,128,0.411534
8300,128,0.014394,128,0.411280
8300,128,0.014044,128,0.411514
8300,128,0.014028,128,0.411545
8300,128,0.013927,128,0.411477
8300,128,0.014095,128,0.411539
8300,128,0.014157,128,0.411544
8300,128,0.013922,128,0.411458
8400,128,0.014173,128,0.414987
8400,128,0.014029,128,0.416484
8400,128,0.014393,128,0.416467
8400,128,0.014013,128,0.416472
8400,128,0.014406,128,0.416479
8400,128,0.014058,128,0.416463
8400,128,0.014449,128,0.416468
8400,128,0.014022,128,0.416409
8400,128,0.014014,128,0.416482
8400,128,0.014045,128,0.416455
8400,128,0.013995,128,0.416390
8400,128,0.013961,128,0.416466
8400,128,0.014209,128,0.416449
8400,128,0.014004,128,0.416489
8400,128,0.014178,128,0.416426
8400,128,0.013934,128,0.416202
8400,128,0.013985,128,0.414957
8400,128,0.013945,128,0.416480
8400,128,0.013970,128,0.416387
8400,128,0.014138,128,0.415164
8400,128,0.014147,128,0.416477
8400,128,0.013926,128,0.416493
8400,128,0.014239,128,0.416428
8400,128,0.014277,128,0.416455
8400,128,0.014277,128,0.416477
8400,128,0.014134,128,0.416292
8400,128,0.014111,128,0.416380
8400,128,0.014135,128,0.416488
8400,128,0.013988,128,0.416507
8400,128,0.013939,128,0.416400
8400,128,0.013918,128,0.416472
8400,128,0.013997,128,0.416467
8400,128,0.014250,128,0.416465
8400,128,0.014403,128,0.416438
8400,128,0.014121,128,0.416171
8400,128,0.014149,128,0.416459
8400,128,0.014094,128,0.416472
8400,128,0.013959,128,0.416370
8400,128,0.014143,128,0.416237
8400,128,0.014016,128,0.416456
8400,128,0.014301,128,0.416489
8400,128,0.014007,128,0.416490
8400,128,0.014257,128,0.416481
8400,128,0.014106,128,0.416510
8400,128,0.014240,128,0.416486
8400,128,0.014195,128,0.416468
8400,128,0.014225,128,0.415888
8400,128,0.014107,128,0.416461
8400,128,0.014228,128,0.416377
8400,128,0.013963,128,0.416225
8400,128,0.014150,128,0.416280
8400,128,0.014024,128,0.416470
8400,128,0.014134,128,0.416441
8400,128,0.014126,128,0.416475
8400,128,0.014070,128,0.416445
8400,128,0.014307,128,0.416468
8400,128,0.014275,128,0.416398
8400,128,0.014010,128,0.415737
8400,128,0.014123,128,0.416541
8400,128,0.014206,128,0.416327
8400,128,0.014121,128,0.416455
8400,128,0.014294,128,0.415720
8400,128,0.014375,128,0.415913
8400,128,0.014409,128,0.416442
8400,128,0.014225,128,0.416417
8400,128,0.014165,128,0.416469
8400,128,0.014047,128,0.416422
8400,128,0.014014,128,0.416366
8400,128,0.014143,128,0.414999
8400,128,0.014162,128,0.416480
8400,128,0.014139,128,0.416474
8400,128,0.014280,128,0.416451
8400,128,0.014004,128,0.416388
8400,128,0.014014,128,0.416454
8400,128,0.014147,128,0.416472
8400,128,0.014306,128,0.416400
8400,128,0.014310,128,0.416429
8400,128,0.014009,128,0.416474
8400,128,0.014283,128,0.416494
8400,128,0.014317,128,0.416470
8400,128,0.014237,128,0.416385
8400,128,0.014210,128,0.416498
8400,128,0.014350,128,0.416462
8400,128,0.014158,128,0.416427
8400,128,0.014121,128,0.416477
8400,128,0.013966,128,0.416473
8400,128,0.014087,128,0.416470
8400,128,0.014323,128,0.416469
8400,128,0.014065,128,0.416494
8400,128,0.014105,128,0.416462
8400,128,0.014154,128,0.416417
8400,128,0.014016,128,0.416419
8400,128,0.014030,128,0.416459
8400,128,0.014357,128,0.416493
8400,128,0.014054,128,0.416391
8400,128,0.014351,128,0.416508
8400,128,0.014334,128,0.416460
8400,128,0.014192,128,0.416430
8400,128,0.014446,128,0.416485
8400,128,0.013909,128,0.416476
8500,128,0.014267,128,0.421483
8500,128,0.014544,128,0.421454
8500,128,0.014422,128,0.421407
8500,128,0.014270,128,0.421446
8500,128,0.014326,128,0.421457
8500,128,0.014230,128,0.421473
8500,128,0.014312,128,0.421499
8500,128,0.014276,128,0.421462
8500,128,0.014271,128,0.421460
8500,128,0.014342,128,0.421465
8500,128,0.014198,128,0.421399
8500,128,0.014251,128,0.421474
8500,128,0.014317,128,0.421481
8500,128,0.014167,128,0.421473
8500,128,0.014430,128,0.421492
8500,128,0.014257,128,0.421519
8500,128,0.014283,128,0.421478
8500,128,0.014268,128,0.421509
8500,128,0.014353,128,0.421434
8500,128,0.014366,128,0.421476
8500,128,0.014245,128,0.421507
8500,128,0.014042,128,0.421434
8500,128,0.014334,128,0.421514
8500,128,0.014441,128,0.421497
8500,128,0.014478,128,0.421481
8500,128,0.014499,128,0.421476
8500,128,0.014467,128,0.421145
8500,128,0.014674,128,0.421499
8500,128,0.014169,128,0.421441
8500,128,0.014160,128,0.421411
8500,128,0.014291,128,0.421491
8500,128,0.014264,128,0.421502
8500,128,0.014269,128,0.421516
8500,128,0.014494,128,0.421485
8500,128,0.014219,128,0.421474
8500,128,0.014472,128,0.421458
8500,128,0.014356,128,0.421492
8500,128,0.014149,128,0.421492
8500,128,0.014580,128,0.421504
8500,128,0.014428,128,0.421402
8500,128,0.013994,128,0.421491
8500,128,0.014710,128,0.421488
8500,128,0.014556,128,0.421414
8500,128,0.014311,128,0.421497
8500,128,0.014248,128,0.421466
8500,128,0.014282,128,0.421499
8500,128,0.014254,128,0.421498
8500,128,0.014205,128,0.421495
8500,128,0.014617,128,0.421514
8500,128,0.014405,128,0.421243
8500,128,0.014171,128,0.421495
8500,128,0.014143,128,0.421430
8500,128,0.014183,128,0.421387
8500,128,0.014273,128,0.421471
8500,128,0.014408,128,0.421434
8500,128,0.014263,128,0.421483
8500,128,0.014317,128,0.421487
8500,128,0.014203,128,0.421362
8500,128,0.014109,128,0.420222
