DB_SIZE,SW_MATCHED,SW_ELAPSED,SW_MATCH_TIME,HW_MATCHED,HW_ELAPSED,HW_MATCH_TIME
3000,128,0.010068,0.000002,128,0.148759,0.000044
3000,128,0.010416,0.000002,128,0.148748,0.000044
3000,128,0.010284,0.000002,128,0.148769,0.000044
3000,128,0.010488,0.000002,128,0.148720,0.000044
3000,128,0.010374,0.000002,128,0.148708,0.000044
3000,128,0.010440,0.000002,128,0.148734,0.000044
3000,128,0.010466,0.000002,128,0.148655,0.000044
3000,128,0.010551,0.000002,128,0.148754,0.000044
3000,128,0.010059,0.000002,128,0.148754,0.000044
3000,128,0.010353,0.000002,128,0.148763,0.000044
3000,128,0.010313,0.000002,128,0.148768,0.000044
3000,128,0.010464,0.000002,128,0.148761,0.000044
3000,128,0.010237,0.000002,128,0.148757,0.000044
3000,128,0.010251,0.000002,128,0.148718,0.000044
3000,128,0.010479,0.000002,128,0.148758,0.000044
3000,128,0.010436,0.000002,128,0.148747,0.000044
3000,128,0.010094,0.000002,128,0.148737,0.000044
3000,128,0.010260,0.000002,128,0.148772,0.000044
3000,128,0.010501,0.000002,128,0.148756,0.000044
3000,128,0.010402,0.000002,128,0.148766,0.000044
3000,128,0.010270,0.000002,128,0.148675,0.000044
3000,128,0.010410,0.000002,128,0.148776,0.000044
3000,128,0.010207,0.000002,128,0.148760,0.000044
3000,128,0.010428,0.000002,128,0.148767,0.000044
3000,128,0.010443,0.000002,128,0.148750,0.000044
3000,128,0.010446,0.000002,128,0.148754,0.000044
3000,128,0.010344,0.000002,128,0.148429,0.000044
3000,128,0.010243,0.000002,128,0.148760,0.000044
3000,128,0.010372,0.000002,128,0.148447,0.000044
3000,128,0.010330,0.000002,128,0.148759,0.000044
3000,128,0.010095,0.000002,128,0.148758,0.000044
3000,128,0.010239,0.000002,128,0.148757,0.000044
3000,128,0.010539,0.000002,128,0.148763,0.000044
3000,128,0.010375,0.000002,128,0.148713,0.000044
3000,128,0.010084,0.000002,128,0.148759,0.000044
3000,128,0.010256,0.000002,128,0.148763,0.000044
3000,128,0.010047,0.000002,128,0.148758,0.000044
3000,128,0.010396,0.000002,128,0.148748,0.000044
3000,128,0.010353,0.000002,128,0.148727,0.000044
3000,128,0.010475,0.000002,128,0.148618,0.000044
3000,128,0.010362,0.000002,128,0.148777,0.000044
3000,128,0.010007,0.000002,128,0.148758,0.000044
3000,128,0.010282,0.000002,128,0.148770,0.000044
3000,128,0.010382,0.000002,128,0.148709,0.000044
3000,128,0.010255,0.000002,128,0.148769,0.000044
3000,128,0.010442,0.000002,128,0.148772,0.000044
3000,128,0.010455,0.000002,128,0.148767,0.000044
3000,128,0.010379,0.000002,128,0.148764,0.000044
3000,128,0.010115,0.000002,128,0.148747,0.000044
3000,128,0.010062,0.000002,128,0.148058,0.000044
3000,128,0.010438,0.000002,128,0.148760,0.000044
3000,128,0.010187,0.000002,128,0.148400,0.000044
3000,128,0.010655,0.000002,128,0.147818,0.000043
3000,128,0.010380,0.000002,128,0.148746,0.000044
3000,128,0.010471,0.000002,128,0.148747,0.000044
3000,128,0.010542,0.000002,128,0.148764,0.000044
3000,128,0.010356,0.000002,128,0.148537,0.000044
3000,128,0.010065,0.000002,128,0.148742,0.000044
3000,128,0.010315,0.000002,128,0.148769,0.000044
3000,128,0.010263,0.000002,128,0.148735,0.000044
3000,128,0.010323,0.000002,128,0.148750,0.000044
3000,128,0.010127,0.000002,128,0.148758,0.000044
3000,128,0.010423,0.000002,128,0.148775,0.000044
3000,128,0.010501,0.000002,128,0.148764,0.000044
3000,128,0.010060,0.000002,128,0.148770,0.000044
3000,128,0.010315,0.000002,128,0.148738,0.000044
3000,128,0.010429,0.000002,128,0.148747,0.000044
3000,128,0.010420,0.000002,128,0.148769,0.000044
3000,128,0.010241,0.000002,128,0.148763,0.000044
3000,128,0.010419,0.000002,128,0.148492,0.000044
3000,128,0.010027,0.000002,128,0.148673,0.000044
3000,128,0.010127,0.000002,128,0.148765,0.000044
3000,128,0.010031,0.000002,128,0.148760,0.000044
3000,128,0.010024,0.000002,128,0.148738,0.000044
3000,128,0.010299,0.000002,128,0.148756,0.000044
3000,128,0.010357,0.000002,128,0.148746,0.000044
3000,128,0.010081,0.000002,128,0.148498,0.000044
3000,128,0.010286,0.000002,128,0.148569,0.000044
3000,128,0.010582,0.000002,128,0.148675,0.000044
3000,128,0.010026,0.000002,128,0.148756,0.000044
3000,128,0.010522,0.000002,128,0.148751,0.000044
3000,128,0.010363,0.000002,128,0.148764,0.000044
3000,128,0.010235,0.000002,128,0.148767,0.000044
3000,128,0.010138,0.000002,128,0.148769,0.000044
3000,128,0.010082,0.000002,128,0.148679,0.000044
3000,128,0.010516,0.000002,128,0.148744,0.000044
3500,128,0.011983,0.000002,128,0.173249,0.000044
3500,128,0.012059,0.000002,128,0.173528,0.000044
3500,128,0.012306,0.000002,128,0.173582,0.000044
3500,128,0.012011,0.000002,128,0.173259,0.000044
3500,128,0.012012,0.000002,128,0.173527,0.000044
3500,128,0.011764,0.000002,128,0.173587,0.000044
3500,128,0.011973,0.000002,128,0.173581,0.000044
3500,128,0.012178,0.000002,128,0.173570,0.000044
3500,128,0.012250,0.000002,128,0.173568,0.000044
3500,128,0.012038,0.000002,128,0.173248,0.000044
3500,128,0.011717,0.000002,128,0.173487,0.000044
3500,128,0.012143,0.000002,128,0.173582,0.000044
3500,128,0.012146,0.000002,128,0.173572,0.000044
3500,128,0.012189,0.000002,128,0.173567,0.000044
3500,128,0.012211,0.000002,128,0.173634,0.000044
3500,128,0.012019,0.000002,128,0.173566,0.000044
3500,128,0.012068,0.000002,128,0.173537,0.000044
3500,128,0.011972,0.000002,128,0.173571,0.000044
3500,128,0.011892,0.000002,128,0.173552,0.000044
3500,128,0.012059,0.000002,128,0.173575,0.000044
3500,128,0.012062,0.000002,128,0.173578,0.000044
3500,128,0.011816,0.000002,128,0.173570,0.000044
3500,128,0.011907,0.000002,128,0.173594,0.000044
3500,128,0.012021,0.000002,128,0.173592,0.000044
3500,128,0.012007,0.000002,128,0.173571,0.000044
3500,128,0.011995,0.000002,128,0.173546,0.000044
3500,128,0.012050,0.000002,128,0.173583,0.000044
3500,128,0.012172,0.000002,128,0.173575,0.000044
3500,128,0.012064,0.000002,128,0.173552,0.000044
3500,128,0.011761,0.000002,128,0.173579,0.000044
3500,128,0.012014,0.000002,128,0.173583,0.000044
3500,128,0.011694,0.000002,128,0.173560,0.000044
3500,128,0.011964,0.000002,128,0.173590,0.000044
3500,128,0.012229,0.000002,128,0.173578,0.000044
3500,128,0.011697,0.000002,128,0.173264,0.000044
3500,128,0.011756,0.000002,128,0.173592,0.000044
3500,128,0.012251,0.000002,128,0.173560,0.000044
3500,128,0.011993,0.000002,128,0.173259,0.000044
3500,128,0.012109,0.000002,128,0.173576,0.000044
3500,128,0.011933,0.000002,128,0.173581,0.000044
3500,128,0.012004,0.000002,128,0.173546,0.000044
3500,128,0.011761,0.000002,128,0.173531,0.000044
3500,128,0.012165,0.000002,128,0.173586,0.000044
3500,128,0.011864,0.000002,128,0.173300,0.000044
3500,128,0.011938,0.000002,128,0.173555,0.000044
3500,128,0.012365,0.000002,128,0.173593,0.000044
3500,128,0.011951,0.000002,128,0.173378,0.000044
3500,128,0.012231,0.000002,128,0.173574,0.000044
3500,128,0.012142,0.000002,128,0.173583,0.000044
3500,128,0.011977,0.000002,128,0.173576,0.000044
3500,128,0.012023,0.000002,128,0.173598,0.000044
3500,128,0.012201,0.000002,128,0.173577,0.000044
3500,128,0.012224,0.000002,128,0.173329,0.000044
3500,128,0.012004,0.000002,128,0.173510,0.000044
3500,128,0.012055,0.000002,128,0.173583,0.000044
3500,128,0.012147,0.000002,128,0.173557,0.000044
3500,128,0.011992,0.000002,128,0.173563,0.000044
3500,128,0.011699,0.000002,128,0.173515,0.000044
3500,128,0.012193,0.000002,128,0.173549,0.000044
3500,128,0.012018,0.000002,128,0.173540,0.000044
3500,128,0.011641,0.000002,128,0.173579,0.000044
3500,128,0.012076,0.000002,128,0.173582,0.000044
3500,128,0.012061,0.000002,128,0.173354,0.000044
3500,128,0.011815,0.000002,128,0.173609,0.000044
3500,128,0.012018,0.000002,128,0.173568,0.000044
3500,128,0.011848,0.000002,128,0.173561,0.000044
3500,128,0.012081,0.000002,128,0.173570,0.000044
3500,128,0.012004,0.000002,128,0.173584,0.000044
3500,128,0.011688,0.000002,128,0.173588,0.000044
3500,128,0.011949,0.000002,128,0.173527,0.000044
3500,128,0.012146,0.000002,128,0.173622,0.000044
3500,128,0.012022,0.000002,128,0.173317,0.000044
3500,128,0.011793,0.000002,128,0.173583,0.000044
3500,128,0.012008,0.000002,128,0.173576,0.000044
3500,128,0.012049,0.000002,128,0.173540,0.000044
3500,128,0.012194,0.000002,128,0.173582,0.000044
3500,128,0.012233,0.000002,128,0.173593,0.000044
3500,128,0.011831,0.000002,128,0.173590,0.000044
3500,128,0.011781,0.000002,128,0.173361,0.000044
3500,128,0.012121,0.000002,128,0.173568,0.000044
3500,128,0.011723,0.000002,128,0.173557,0.000044
3500,128,0.012023,0.000002,128,0.173557,0.000044
3500,128,0.011825,0.000002,128,0.173586,0.000044
3500,128,0.011808,0.000002,128,0.173583,0.000044
3500,128,0.012296,0.000002,128,0.173538,0.000044
3500,128,0.012242,0.000002,128,0.173476,0.000044
3500,128,0.012297,0.000002,128,0.173550,0.000044
3500,128,0.012203,0.000002,128,0.173574,0.000044
3500,128,0.011809,0.000002,128,0.173467,0.000044
3500,128,0.012038,0.000002,128,0.173583,0.000044
3500,128,0.012208,0.000002,128,0.173508,0.000044
3500,128,0.012021,0.000002,128,0.173589,0.000044
3500,128,0.012232,0.000002,128,0.173344,0.000044
3500,128,0.012078,0.000002,128,0.173567,0.000044
3500,128,0.012413,0.000002,128,0.173587,0.000044
3500,128,0.011774,0.000002,128,0.173570,0.000044
3500,128,0.011760,0.000002,128,0.173586,0.000044
3500,128,0.011838,0.000002,128,0.173555,0.000044
3500,128,0.012108,0.000002,128,0.173302,0.000044
3500,128,0.012207,0.000002,128,0.173562,0.000044
4000,128,0.013965,0.000002,128,0.198391,0.000044
4000,128,0.013996,0.000002,128,0.197444,0.000044
4000,128,0.013748,0.000002,128,0.198397,0.000044
4000,128,0.013657,0.000002,128,0.198397,0.000044
4000,128,0.013601,0.000002,128,0.198399,0.000044
4000,128,0.013944,0.000002,128,0.198441,0.000044
4000,128,0.013784,0.000002,128,0.198398,0.000044
4000,128,0.013782,0.000002,128,0.198366,0.000044
4000,128,0.013858,0.000002,128,0.198410,0.000044
4000,128,0.013784,0.000002,128,0.198397,0.000044
4000,128,0.013849,0.000002,128,0.198402,0.000044
4000,128,0.013740,0.000002,128,0.198392,0.000044
4000,128,0.013804,0.000002,128,0.198406,0.000044
4000,128,0.013486,0.000002,128,0.198405,0.000044
4000,128,0.013354,0.000002,128,0.198391,0.000044
4000,128,0.014045,0.000002,128,0.198384,0.000044
4000,128,0.013662,0.000002,128,0.198409,0.000044
4000,128,0.013745,0.000002,128,0.198384,0.000044
4000,128,0.013856,0.000002,128,0.198365,0.000044
4000,128,0.013965,0.000002,128,0.198405,0.000044
4000,128,0.013978,0.000002,128,0.198134,0.000044
4000,128,0.014112,0.000002,128,0.198388,0.000044
4000,128,0.014003,0.000002,128,0.198385,0.000044
4000,128,0.013513,0.000002,128,0.198353,0.000044
4000,128,0.013383,0.000002,128,0.198365,0.000044
4000,128,0.013843,0.000002,128,0.198396,0.000044
4000,128,0.013995,0.000002,128,0.198405,0.000044
4000,128,0.013732,0.000002,128,0.198408,0.000044
4000,128,0.013908,0.000002,128,0.198148,0.000044
4000,128,0.013554,0.000002,128,0.198390,0.000044
4000,128,0.013791,0.000002,128,0.198399,0.000044
4000,128,0.013862,0.000002,128,0.198401,0.000044
4000,128,0.013930,0.000002,128,0.198399,0.000044
4000,128,0.014068,0.000002,128,0.198404,0.000044
4000,128,0.014101,0.000002,128,0.198326,0.000044
4000,128,0.013714,0.000002,128,0.198113,0.000044
4000,128,0.013704,0.000002,128,0.198152,0.000044
4000,128,0.013792,0.000002,128,0.198377,0.000044
4000,128,0.013576,0.000002,128,0.198403,0.000044
4000,128,0.013707,0.000002,128,0.198390,0.000044
4000,128,0.014106,0.000002,128,0.198366,0.000044
4000,128,0.013833,0.000002,128,0.198400,0.000044
4000,128,0.013967,0.000002,128,0.198402,0.000044
4000,128,0.014115,0.000002,128,0.198388,0.000044
4000,128,0.013800,0.000002,128,0.198140,0.000044
4000,128,0.013839,0.000002,128,0.198366,0.000044
4000,128,0.013892,0.000002,128,0.198398,0.000044
4000,128,0.013446,0.000002,128,0.198402,0.000044
4000,128,0.013907,0.000002,128,0.198390,0.000044
4000,128,0.014062,0.000002,128,0.198426,0.000044
4000,128,0.014050,0.000002,128,0.198310,0.000044
4000,128,0.013879,0.000002,128,0.198392,0.000044
4000,128,0.013790,0.000002,128,0.198403,0.000044
4000,128,0.013821,0.000002,128,0.198392,0.000044
4000,128,0.013932,0.000002,128,0.198411,0.000044
4000,128,0.013955,0.000002,128,0.198142,0.000044
4000,128,0.013907,0.000002,128,0.198394,0.000044
4000,128,0.013927,0.000002,128,0.198403,0.000044
4000,128,0.014034,0.000002,128,0.198402,0.000044
4000,128,0.013904,0.000002,128,0.198398,0.000044
4000,128,0.013909,0.000002,128,0.198393,0.000044
4000,128,0.013813,0.000002,128,0.198385,0.000044
4000,128,0.013866,0.000002,128,0.198401,0.000044
4000,128,0.013512,0.000002,128,0.198130,0.000044
4000,128,0.013432,0.000002,128,0.198407,0.000044
4000,128,0.013754,0.000002,128,0.198403,0.000044
4000,128,0.013445,0.000002,128,0.198395,0.000044
4000,128,0.013859,0.000002,128,0.198404,0.000044
4000,128,0.013845,0.000002,128,0.198401,0.000044
4000,128,0.013451,0.000002,128,0.198404,0.000044
4000,128,0.013874,0.000002,128,0.198413,0.000044
4000,128,0.013356,0.000002,128,0.198353,0.000044
4000,128,0.013761,0.000002,128,0.198351,0.000044
4000,128,0.014115,0.000002,128,0.198357,0.000044
4000,128,0.013481,0.000002,128,0.198353,0.000044
4000,128,0.013545,0.000002,128,0.198391,0.000044
4000,128,0.013583,0.000002,128,0.198395,0.000044
4000,128,0.013945,0.000002,128,0.198386,0.000044
4000,128,0.013796,0.000002,128,0.198231,0.000044
4000,128,0.014004,0.000002,128,0.198420,0.000044
4000,128,0.013530,0.000002,128,0.198380,0.000044
4000,128,0.013863,0.000002,128,0.198394,0.000044
4000,128,0.013705,0.000002,128,0.198377,0.000044
4000,128,0.013521,0.000002,128,0.198337,0.000044
4000,128,0.013970,0.000002,128,0.198392,0.000044
4000,128,0.013363,0.000002,128,0.198393,0.000044
4000,128,0.013572,0.000002,128,0.198401,0.000044
4000,128,0.013530,0.000002,128,0.198370,0.000044
4000,128,0.013818,0.000002,128,0.198407,0.000044
4000,128,0.013706,0.000002,128,0.198355,0.000044
4000,128,0.013784,0.000002,128,0.198402,0.000044
4000,128,0.014096,0.000002,128,0.198383,0.000044
4000,128,0.013883,0.000002,128,0.198380,0.000044
4000,128,0.013802,0.000002,128,0.198365,0.000044
4000,128,0.013533,0.000002,128,0.198389,0.000044
4000,128,0.013973,0.000002,128,0.198356,0.000044
4000,128,0.014004,0.000002,128,0.198351,0.000044
4000,128,0.013904,0.000002,128,0.198388,0.000044
4000,128,0.013517,0.000002,128,0.198210,0.000044
4000,128,0.013550,0.000002,128,0.198354,0.000044
4500,128,0.015865,0.000002,128,0.223132,0.000044
4500,128,0.015487,0.000002,128,0.223068,0.000044
4500,128,0.015780,0.000002,128,0.223134,0.000044
4500,128,0.015738,0.000002,128,0.223141,0.000044
4500,128,0.015587,0.000002,128,0.223099,0.000044
4500,128,0.015870,0.000002,128,0.223143,0.000044
4500,128,0.015186,0.000002,128,0.223134,0.000044
4500,128,0.015623,0.000002,128,0.223121,0.000044
4500,128,0.015831,0.000002,128,0.223139,0.000044
4500,128,0.015471,0.000002,128,0.223149,0.000044
4500,128,0.015193,0.000002,128,0.223140,0.000044
4500,128,0.015471,0.000002,128,0.223143,0.000044
4500,128,0.015080,0.000002,128,0.223131,0.000044
4500,128,0.015563,0.000002,128,0.222811,0.000044
4500,128,0.015846,0.000002,128,0.223116,0.000044
4500,128,0.015769,0.000002,128,0.223107,0.000044
4500,128,0.015327,0.000002,128,0.223141,0.000044
4500,128,0.015721,0.000002,128,0.223030,0.000044
4500,128,0.015145,0.000002,128,0.223035,0.000044
4500,128,0.015389,0.000002,128,0.223147,0.000044
4500,128,0.015491,0.000002,128,0.223091,0.000044
4500,128,0.015290,0.000002,128,0.223148,0.000044
4500,128,0.015500,0.000002,128,0.223073,0.000044
4500,128,0.015655,0.000002,128,0.223156,0.000044
4500,128,0.015567,0.000002,128,0.223147,0.000044
4500,128,0.015513,0.000002,128,0.223156,0.000044
4500,128,0.015235,0.000002,128,0.223181,0.000044
4500,128,0.015543,0.000002,128,0.222750,0.000044
4500,128,0.015502,0.000002,128,0.222759,0.000044
4500,128,0.015558,0.000002,128,0.222782,0.000044
4500,128,0.015199,0.000002,128,0.223059,0.000044
4500,128,0.015478,0.000002,128,0.223155,0.000044
4500,128,0.015622,0.000002,128,0.223147,0.000044
4500,128,0.015599,0.000002,128,0.223160,0.000044
4500,128,0.015555,0.000002,128,0.223149,0.000044
4500,128,0.015664,0.000002,128,0.223147,0.000044
4500,128,0.015685,0.000002,128,0.223087,0.000044
4500,128,0.015688,0.000002,128,0.223141,0.000044
4500,128,0.015743,0.000002,128,0.223153,0.000044
4500,128,0.015690,0.000002,128,0.223104,0.000044
4500,128,0.015771,0.000002,128,0.223145,0.000044
4500,128,0.015080,0.000002,128,0.223032,0.000044
4500,128,0.015413,0.000002,128,0.223157,0.000044
4500,128,0.015819,0.000002,128,0.223142,0.000044
4500,128,0.015701,0.000002,128,0.223156,0.000044
4500,128,0.015490,0.000002,128,0.223116,0.000044
4500,128,0.015287,0.000002,128,0.223099,0.000044
4500,128,0.015616,0.000002,128,0.223143,0.000044
4500,128,0.015560,0.000002,128,0.222111,0.000044
4500,128,0.015279,0.000002,128,0.222951,0.000044
4500,128,0.015249,0.000002,128,0.223148,0.000044
4500,128,0.015497,0.000002,128,0.223106,0.000044
4500,128,0.015757,0.000002,128,0.223156,0.000044
4500,128,0.015863,0.000002,128,0.223144,0.000044
4500,128,0.015544,0.000002,128,0.223157,0.000044
4500,128,0.015702,0.000002,128,0.223146,0.000044
4500,128,0.015802,0.000002,128,0.223170,0.000044
4500,128,0.015669,0.000002,128,0.223148,0.000044
4500,128,0.015575,0.000002,128,0.223102,0.000044
4500,128,0.015668,0.000002,128,0.223144,0.000044
4500,128,0.015783,0.000002,128,0.223137,0.000044
4500,128,0.015753,0.000002,128,0.223148,0.000044
4500,128,0.015470,0.000002,128,0.223151,0.000044
4500,128,0.015598,0.000002,128,0.223134,0.000044
4500,128,0.015442,0.000002,128,0.223127,0.000044
4500,128,0.015419,0.000002,128,0.223140,0.000044
4500,128,0.015656,0.000002,128,0.223155,0.000044
4500,128,0.015594,0.000002,128,0.223135,0.000044
4500,128,0.015708,0.000002,128,0.223147,0.000044
4500,128,0.015784,0.000002,128,0.223138,0.000044
4500,128,0.015522,0.000002,128,0.223044,0.000044
4500,128,0.015610,0.000002,128,0.223153,0.000044
4500,128,0.015317,0.000002,128,0.223141,0.000044
4500,128,0.015849,0.000002,128,0.223158,0.000044
4500,128,0.015746,0.000002,128,0.223133,0.000044
4500,128,0.015547,0.000002,128,0.223101,0.000044
4500,128,0.015778,0.000002,128,0.223140,0.000044
4500,128,0.015753,0.000002,128,0.223135,0.000044
4500,128,0.015209,0.000002,128,0.223082,0.000044
4500,128,0.015209,0.000002,128,0.223127,0.000044
4500,128,0.015651,0.000002,128,0.223149,0.000044
4500,128,0.015558,0.000002,128,0.223146,0.000044
4500,128,0.015542,0.000002,128,0.223137,0.000044
4500,128,0.015477,0.000002,128,0.223139,0.000044
4500,128,0.015556,0.000002,128,0.223158,0.000044
4500,128,0.015665,0.000002,128,0.223100,0.000044
4500,128,0.015441,0.000002,128,0.223143,0.000044
4500,128,0.015587,0.000002,128,0.223125,0.000044
4500,128,0.015131,0.000002,128,0.223119,0.000044
4500,128,0.015291,0.000002,128,0.223148,0.000044
4500,128,0.015625,0.000002,128,0.223127,0.000044
4500,128,0.015636,0.000002,128,0.223129,0.000044
4500,128,0.015427,0.000002,128,0.223135,0.000044
4500,128,0.015770,0.000002,128,0.223155,0.000044
4500,128,0.015426,0.000002,128,0.223120,0.000044
4500,128,0.015651,0.000002,128,0.223140,0.000044
4500,128,0.015541,0.000002,128,0.223132,0.000044
4500,128,0.015531,0.000002,128,0.223082,0.000044
4500,128,0.015505,0.000002,128,0.223158,0.000044
4500,128,0.015630,0.000002,128,0.220680,0.000043
5000,128,0.017184,0.000002,128,0.247974,0.000044
5000,128,0.017489,0.000002,128,0.247942,0.000044
5000,128,0.017368,0.000002,128,0.247699,0.000044
5000,128,0.017373,0.000002,128,0.247961,0.000044
5000,128,0.017323,0.000002,128,0.247926,0.000044
5000,128,0.017346,0.000002,128,0.247922,0.000044
5000,128,0.017340,0.000002,128,0.247956,0.000044
5000,128,0.017350,0.000002,128,0.247956,0.000044
5000,128,0.017366,0.000002,128,0.247899,0.000044
5000,128,0.017439,0.000002,128,0.247974,0.000044
5000,128,0.017266,0.000002,128,0.247956,0.000044
5000,128,0.016817,0.000002,128,0.247962,0.000044
5000,128,0.017479,0.000002,128,0.247887,0.000044
5000,128,0.017256,0.000002,128,0.247958,0.000044
5000,128,0.017319,0.000002,128,0.247965,0.000044
5000,128,0.017098,0.000002,128,0.246059,0.000043
5000,128,0.017282,0.000002,128,0.247975,0.000044
5000,128,0.017281,0.000002,128,0.247970,0.000044
5000,128,0.017366,0.000002,128,0.247352,0.000044
5000,128,0.016927,0.000002,128,0.247578,0.000044
5000,128,0.017610,0.000002,128,0.247956,0.000044
5000,128,0.017108,0.000002,128,0.247958,0.000044
5000,128,0.017200,0.000002,128,0.247650,0.000044
5000,128,0.017363,0.000002,128,0.247913,0.000044
5000,128,0.017662,0.000002,128,0.246398,0.000043
5000,128,0.017544,0.000002,128,0.247964,0.000044
5000,128,0.017370,0.000002,128,0.247639,0.000044
5000,128,0.017324,0.000002,128,0.247977,0.000044
5000,128,0.017442,0.000002,128,0.247628,0.000044
5000,128,0.017208,0.000002,128,0.247963,0.000044
5000,128,0.017281,0.000002,128,0.247903,0.000044
5000,128,0.016845,0.000002,128,0.247961,0.000044
5000,128,0.016905,0.000002,128,0.247962,0.000044
5000,128,0.017536,0.000002,128,0.247974,0.000044
5000,128,0.017527,0.000002,128,0.247840,0.000044
5000,128,0.017163,0.000002,128,0.247979,0.000044
5000,128,0.017052,0.000002,128,0.247956,0.000044
5000,128,0.017312,0.000002,128,0.246077,0.000043
5000,128,0.016834,0.000002,128,0.247933,0.000044
5000,128,0.017411,0.000002,128,0.247622,0.000044
5000,128,0.017409,0.000002,128,0.247964,0.000044
5000,128,0.017495,0.000002,128,0.247965,0.000044
5000,128,0.017524,0.000002,128,0.247953,0.000044
5000,128,0.017299,0.000002,128,0.247971,0.000044
5000,128,0.017252,0.000002,128,0.247947,0.000044
5000,128,0.017354,0.000002,128,0.247966,0.000044
5000,128,0.016902,0.000002,128,0.246402,0.000043
5000,128,0.017311,0.000002,128,0.246834,0.000044
5000,128,0.017447,0.000002,128,0.247960,0.000044
5000,128,0.017382,0.000002,128,0.247371,0.000044
5000,128,0.016870,0.000002,128,0.247934,0.000044
5000,128,0.017230,0.000002,128,0.247960,0.000044
5000,128,0.017537,0.000002,128,0.247928,0.000044
5000,128,0.016757,0.000002,128,0.247946,0.000044
5000,128,0.017562,0.000002,128,0.247963,0.000044
5000,128,0.017438,0.000002,128,0.247963,0.000044
5000,128,0.017520,0.000002,128,0.247913,0.000044
5000,128,0.017282,0.000002,128,0.247975,0.000044
5000,128,0.017585,0.000002,128,0.247692,0.000044
5000,128,0.017187,0.000002,128,0.246064,0.000043
5000,128,0.017518,0.000002,128,0.247962,0.000044
5000,128,0.016949,0.000002,128,0.247961,0.000044
5000,128,0.016855,0.000002,128,0.247704,0.000044
5000,128,0.017435,0.000002,128,0.247776,0.000044
5000,128,0.017513,0.000002,128,0.247964,0.000044
5000,128,0.017389,0.000002,128,0.247908,0.000044
5000,128,0.017676,0.000002,128,0.247926,0.000044
5000,128,0.017272,0.000002,128,0.247940,0.000044
5000,128,0.017414,0.000002,128,0.247970,0.000044
5000,128,0.017280,0.000002,128,0.247971,0.000044
5000,128,0.017442,0.000002,128,0.247965,0.000044
5000,128,0.017237,0.000002,128,0.247611,0.000044
5000,128,0.017530,0.000002,128,0.247617,0.000044
5000,128,0.017563,0.000002,128,0.247961,0.000044
5000,128,0.017350,0.000002,128,0.247621,0.000044
5000,128,0.017447,0.000002,128,0.247963,0.000044
5000,128,0.017672,0.000002,128,0.247922,0.000044
5000,128,0.017120,0.000002,128,0.247976,0.000044
5000,128,0.017430,0.000002,128,0.247885,0.000044
5000,128,0.017126,0.000002,128,0.247971,0.000044
5000,128,0.017506,0.000002,128,0.247973,0.000044
5000,128,0.017457,0.000002,128,0.247973,0.000044
5000,128,0.017171,0.000002,128,0.247636,0.000044
5000,128,0.017321,0.000002,128,0.247947,0.000044
5000,128,0.016889,0.000002,128,0.247967,0.000044
5000,128,0.016974,0.000002,128,0.247587,0.000044
5000,128,0.017210,0.000002,128,0.247949,0.000044
5000,128,0.017283,0.000002,128,0.247876,0.000044
5000,128,0.017483,0.000002,128,0.247966,0.000044
5000,128,0.016985,0.000002,128,0.247560,0.000044
5000,128,0.016826,0.000002,128,0.247452,0.000044
5000,128,0.017384,0.000002,128,0.247966,0.000044
5000,128,0.017501,0.000002,128,0.247957,0.000044
5000,128,0.016993,0.000002,128,0.247966,0.000044
5000,128,0.016944,0.000002,128,0.247967,0.000044
5000,128,0.017543,0.000002,128,0.247627,0.000044
5000,128,0.017357,0.000002,128,0.247631,0.000044
5000,128,0.017577,0.000002,128,0.247970,0.000044
5000,128,0.017413,0.000002,128,0.247942,0.000044
5000,128,0.017488,0.000002,128,0.247970,0.000044
5500,128,0.019154,0.000002,128,0.272725,0.000044
5500,128,0.019035,0.000002,128,0.272790,0.000044
5500,128,0.019352,0.000002,128,0.272782,0.000044
5500,128,0.018518,0.000002,128,0.272637,0.000044
5500,128,0.018724,0.000002,128,0.272711,0.000044
5500,128,0.018631,0.000002,128,0.272778,0.000044
5500,128,0.018618,0.000002,128,0.271640,0.000044
5500,128,0.018940,0.000002,128,0.272792,0.000044
5500,128,0.019172,0.000002,128,0.272755,0.000044
5500,128,0.019173,0.000002,128,0.272779,0.000044
5500,128,0.018961,0.000002,128,0.272793,0.000044
5500,128,0.019007,0.000002,128,0.272806,0.000044
5500,128,0.019292,0.000002,128,0.272705,0.000044
5500,128,0.018920,0.000002,128,0.272782,0.000044
5500,128,0.019317,0.000002,128,0.272755,0.000044
5500,128,0.018698,0.000002,128,0.272767,0.000044
5500,128,0.019058,0.000002,128,0.272684,0.000044
5500,128,0.019314,0.000002,128,0.272780,0.000044
5500,128,0.018916,0.000002,128,0.272773,0.000044
5500,128,0.019007,0.000002,128,0.272758,0.000044
5500,128,0.019289,0.000002,128,0.272709,0.000044
5500,128,0.018948,0.000002,128,0.272798,0.000044
5500,128,0.018552,0.000002,128,0.272771,0.000044
5500,128,0.019089,0.000002,128,0.272784,0.000044
5500,128,0.018425,0.000002,128,0.272745,0.000044
5500,128,0.019079,0.000002,128,0.272789,0.000044
5500,128,0.018835,0.000002,128,0.272771,0.000044
5500,128,0.019458,0.000002,128,0.272780,0.000044
5500,128,0.019186,0.000002,128,0.272720,0.000044
