ITERATIONS,DB_SIZE,SW_ELAPSED,HW_ELAPSED
200,12800,0.022147,0.007506
200,12800,0.022126,0.007505
200,12800,0.022141,0.007502
200,12800,0.022118,0.007506
200,12800,0.022134,0.007503
200,12800,0.022140,0.007516
200,12800,0.022200,0.007517
200,12800,0.022195,0.007542
200,12800,0.022176,0.007511
200,12800,0.022159,0.007507
200,12800,0.022139,0.007503
200,12800,0.022138,0.007502
200,12800,0.022155,0.007502
200,12800,0.022133,0.007503
200,12800,0.022135,0.007503
200,12800,0.022142,0.007501
200,12800,0.022136,0.007492
200,12800,0.022146,0.007504
200,12800,0.022156,0.007506
200,12800,0.022152,0.007513
200,12800,0.022141,0.007505
200,12800,0.022138,0.007516
200,12800,0.022157,0.007506
200,12800,0.022166,0.007504
200,12800,0.022165,0.007509
200,12800,0.022137,0.007502
200,12800,0.022152,0.007493
200,12800,0.022131,0.007503
200,12800,0.022136,0.007503
200,12800,0.022245,0.007501
200,12800,0.022250,0.007504
200,12800,0.022252,0.007502
200,12800,0.022229,0.007502
200,12800,0.022313,0.007505
200,12800,0.022300,0.007543
200,12800,0.022268,0.007510
200,12800,0.022141,0.007495
200,12800,0.022146,0.007503
200,12800,0.022132,0.007504
200,12800,0.022126,0.007503
200,12800,0.022131,0.007504
200,12800,0.022153,0.007502
200,12800,0.022157,0.007502
200,12800,0.022110,0.007507
200,12800,0.022142,0.007504
200,12800,0.022185,0.007504
200,12800,0.022161,0.007527
200,12800,0.022148,0.007504
200,12800,0.022121,0.007502
200,12800,0.022139,0.007502
200,12800,0.022158,0.007504
200,12800,0.022155,0.007503
200,12800,0.022259,0.007515
200,12800,0.022127,0.007494
200,12800,0.022150,0.007505
200,12800,0.022125,0.007503
200,12800,0.022123,0.007514
200,12800,0.022133,0.007504
200,12800,0.022129,0.007503
200,25600,0.044824,0.014248
200,25600,0.044580,0.014946
200,25600,0.044551,0.014902
200,25600,0.044538,0.014910
200,25600,0.044534,0.014909
200,25600,0.044549,0.014921
200,25600,0.044579,0.014913
200,25600,0.044777,0.014896
200,25600,0.044712,0.014911
200,25600,0.044715,0.014909
200,25600,0.044751,0.014910
200,25600,0.044715,0.014914
200,25600,0.044696,0.014897
200,25600,0.044744,0.014914
200,25600,0.044552,0.014912
200,25600,0.044534,0.014912
200,25600,0.044760,0.014911
200,25600,0.044758,0.014898
200,25600,0.044757,0.014912
200,25600,0.044810,0.014948
200,25600,0.044734,0.014944
200,25600,0.045096,0.014912
200,25600,0.044728,0.014894
200,25600,0.044621,0.014912
200,25600,0.044592,0.014911
200,25600,0.044503,0.014911
200,25600,0.044518,0.014912
200,25600,0.044506,0.014896
200,25600,0.044728,0.014913
200,25600,0.044701,0.014911
200,25600,0.044712,0.014926
200,25600,0.044601,0.014912
200,25600,0.044739,0.014904
200,25600,0.044758,0.014936
200,25600,0.044757,0.014912
200,25600,0.044710,0.014909
200,25600,0.044510,0.014914
200,25600,0.044544,0.014899
200,25600,0.044506,0.014912
200,25600,0.044500,0.014911
200,25600,0.044516,0.014913
200,25600,0.044490,0.014913
200,25600,0.044507,0.014912
200,25600,0.044449,0.014912
200,25600,0.044595,0.014911
200,25600,0.044500,0.014950
200,25600,0.044490,0.014914
200,25600,0.044502,0.014910
200,25600,0.045033,0.014910
200,25600,0.044498,0.014896
200,25600,0.044494,0.014911
200,25600,0.044513,0.014910
200,25600,0.044722,0.014913
200,25600,0.044742,0.014922
200,25600,0.044781,0.014898
200,25600,0.044724,0.014912
200,25600,0.044689,0.014909
200,25600,0.044731,0.014917
200,25600,0.044715,0.014912
200,25600,0.044523,0.014897
200,25600,0.044479,0.014911
200,25600,0.044513,0.014911
200,25600,0.044514,0.014914
200,25600,0.044503,0.014911
200,25600,0.044499,0.014899
200,25600,0.044509,0.014919
200,25600,0.044511,0.014934
200,25600,0.044490,0.014915
200,25600,0.044512,0.014908
200,25600,0.044567,0.014894
200,25600,0.044570,0.014942
200,25600,0.044554,0.014934
200,25600,0.045053,0.014914
200,25600,0.044528,0.014910
200,25600,0.044519,0.014899
200,25600,0.044603,0.014913
200,25600,0.044493,0.014910
200,25600,0.044521,0.014911
200,25600,0.044501,0.014911
200,25600,0.044515,0.014900
200,25600,0.044493,0.014910
200,25600,0.044506,0.014914
200,25600,0.044483,0.014914
200,25600,0.044894,0.014913
200,25600,0.044503,0.014912
200,25600,0.044538,0.014920
200,25600,0.044508,0.014916
200,25600,0.044527,0.014919
200,25600,0.044534,0.014918
200,25600,0.044527,0.014910
200,25600,0.044716,0.014911
200,25600,0.044666,0.014898
200,25600,0.044547,0.014914
200,25600,0.044506,0.014915
200,25600,0.044741,0.014911
200,25600,0.044547,0.014916
200,25600,0.044533,0.014938
200,25600,0.044511,0.014913
200,25600,0.044523,0.014925
200,25600,0.044896,0.014909
200,25600,0.044540,0.014934
200,25600,0.044489,0.014904
200,25600,0.044523,0.014913
200,25600,0.044884,0.014910
200,25600,0.044663,0.014912
200,25600,0.044774,0.014913
200,25600,0.045100,0.014899
200,25600,0.044545,0.014909
200,25600,0.044511,0.014913
200,25600,0.044505,0.014911
200,25600,0.044507,0.014911
200,25600,0.044516,0.014896
200,25600,0.044512,0.014915
200,25600,0.044517,0.014909
200,25600,0.044573,0.014913
200,25600,0.044519,0.014918
200,25600,0.044711,0.014915
200,25600,0.044726,0.014910
200,25600,0.044690,0.014914
200,25600,0.044728,0.014846
200,25600,0.044787,0.014916
200,25600,0.044955,0.014939
200,25600,0.044542,0.014917
200,25600,0.044500,0.014910
200,25600,0.044556,0.014909
200,25600,0.044543,0.014913
200,25600,0.044521,0.014910
200,25600,0.044521,0.014911
200,25600,0.044483,0.014925
200,25600,0.044525,0.014911
200,25600,0.044517,0.014912
200,25600,0.044476,0.014915
200,25600,0.044540,0.014912
200,25600,0.044514,0.014923
200,25600,0.044556,0.014927
200,25600,0.044529,0.014915
200,25600,0.044554,0.014909
200,25600,0.044542,0.014913
200,25600,0.044478,0.014900
200,25600,0.044546,0.014909
200,25600,0.044525,0.014910
200,25600,0.044679,0.014913
200,25600,0.044743,0.014911
200,25600,0.044786,0.014898
200,25600,0.044699,0.014912
200,25600,0.044716,0.014910
200,25600,0.044766,0.014926
200,25600,0.044962,0.014947
200,25600,0.044768,0.014942
200,25600,0.044770,0.014912
200,25600,0.044743,0.014912
200,25600,0.044739,0.014912
200,25600,0.044519,0.014909
200,25600,0.044511,0.014898
200,25600,0.044511,0.014918
200,25600,0.044516,0.014912
200,25600,0.044533,0.014917
200,25600,0.044649,0.014911
200,25600,0.044526,0.014894
200,25600,0.044525,0.014912
200,25600,0.044521,0.014910
200,25600,0.044486,0.014910
200,25600,0.044693,0.014911
200,25600,0.044735,0.014895
200,25600,0.044755,0.014912
200,25600,0.044733,0.014912
200,25600,0.044747,0.014912
200,25600,0.044791,0.014935
200,25600,0.044749,0.014903
200,25600,0.044494,0.014912
200,25600,0.044521,0.014919
200,25600,0.044554,0.014913
200,25600,0.044534,0.014951
200,25600,0.044668,0.014914
200,25600,0.044590,0.014916
200,25600,0.044479,0.014912
200,25600,0.044554,0.014908
200,25600,0.044607,0.014913
200,25600,0.044749,0.014909
200,25600,0.044642,0.014912
200,25600,0.044506,0.014912
200,25600,0.044501,0.014909
200,25600,0.044591,0.014913
200,25600,0.044528,0.014910
200,25600,0.044485,0.014913
200,25600,0.044512,0.014898
200,25600,0.044551,0.014910
200,25600,0.044729,0.014917
200,25600,0.044750,0.014915
200,25600,0.044701,0.014910
200,25600,0.044732,0.014898
200,25600,0.044544,0.014913
200,25600,0.044501,0.014910
200,25600,0.044464,0.014910
200,25600,0.044839,0.014913
200,25600,0.044718,0.014898
200,25600,0.044563,0.014910
200,25600,0.044759,0.014939
200,25600,0.044765,0.014941
200,25600,0.044592,0.014926
200,51200,0.089196,0.029557
200,51200,0.089000,0.029751
200,51200,0.089014,0.029735
200,51200,0.089102,0.029744
200,51200,0.089119,0.029743
200,51200,0.089012,0.029746
200,51200,0.089047,0.029745
200,51200,0.089018,0.029736
200,51200,0.089014,0.029741
200,51200,0.089020,0.029739
200,51200,0.089042,0.029742
200,51200,0.089174,0.029744
200,51200,0.089006,0.029708
200,51200,0.089026,0.029737
200,51200,0.088997,0.029745
200,51200,0.089184,0.029751
200,51200,0.089432,0.029744
200,51200,0.089022,0.029744
200,51200,0.089024,0.029732
200,51200,0.089055,0.029764
200,51200,0.089137,0.029743
200,51200,0.089140,0.029742
200,51200,0.089261,0.029744
200,51200,0.089019,0.029743
200,51200,0.089046,0.029731
200,51200,0.089017,0.029743
200,51200,0.089046,0.029742
200,51200,0.089047,0.029744
200,51200,0.089006,0.029736
200,51200,0.089112,0.029732
200,51200,0.089234,0.029758
200,51200,0.088990,0.029744
200,51200,0.089284,0.029712
200,51200,0.088997,0.029745
200,51200,0.089043,0.029733
200,51200,0.089017,0.029744
200,51200,0.089026,0.029745
200,51200,0.089131,0.029745
200,51200,0.089104,0.029478
200,51200,0.089012,0.029738
200,51200,0.089008,0.029745
200,51200,0.088995,0.029744
200,51200,0.089029,0.029745
200,51200,0.089021,0.029741
200,51200,0.089056,0.029750
200,51200,0.089336,0.029732
200,51200,0.088991,0.029742
200,51200,0.089005,0.029743
200,51200,0.089148,0.029743
200,51200,0.088992,0.029616
200,51200,0.089001,0.029731
200,51200,0.088997,0.029743
200,51200,0.089043,0.029742
200,51200,0.089044,0.029744
200,51200,0.089143,0.029745
200,51200,0.089036,0.029467
200,51200,0.089510,0.029735
200,51200,0.089046,0.029747
200,51200,0.089010,0.029744
200,51200,0.088994,0.029743
200,51200,0.088975,0.029744
200,51200,0.090107,0.029730
200,51200,0.089079,0.029744
200,51200,0.089044,0.029742
200,51200,0.089018,0.029743
200,51200,0.089123,0.029734
200,51200,0.089028,0.029737
200,51200,0.088986,0.029746
200,51200,0.089363,0.029751
200,51200,0.089013,0.029747
200,51200,0.089046,0.029746
200,51200,0.089023,0.029734
200,51200,0.089041,0.029742
200,51200,0.089020,0.029739
200,51200,0.089038,0.029744
200,51200,0.089049,0.029743
200,51200,0.089841,0.029725
200,51200,0.088991,0.029744
200,51200,0.089011,0.029760
200,51200,0.089007,0.029744
200,51200,0.089019,0.029743
200,51200,0.089057,0.029731
200,51200,0.089039,0.029734
200,51200,0.089014,0.029747
200,51200,0.089004,0.029744
200,51200,0.089429,0.029753
200,51200,0.089013,0.029736
200,51200,0.089062,0.029733
200,51200,0.089007,0.029743
200,51200,0.089020,0.029761
200,51200,0.089075,0.029741
200,51200,0.089095,0.029722
200,51200,0.089051,0.029731
200,51200,0.089072,0.029744
200,51200,0.089142,0.029742
200,51200,0.088962,0.029744
200,51200,0.089149,0.029744
200,51200,0.088992,0.029464
200,51200,0.089044,0.029728
200,51200,0.089154,0.029744
200,51200,0.089247,0.029744
200,51200,0.089711,0.029744
200,51200,0.089108,0.029737
200,51200,0.089086,0.029732
200,51200,0.089892,0.029744
200,51200,0.089282,0.029743
200,51200,0.089056,0.029744
200,51200,0.089059,0.029747
200,51200,0.089044,0.029734
200,51200,0.089571,0.029742
200,51200,0.088999,0.029740
200,51200,0.089292,0.029743
200,51200,0.089050,0.029744
200,51200,0.089060,0.029731
200,51200,0.089469,0.029743
200,51200,0.090335,0.029744
200,51200,0.089051,0.029744
200,51200,0.089065,0.029746
200,51200,0.089005,0.029732
200,51200,0.089023,0.029741
200,51200,0.089041,0.029742
200,51200,0.089219,0.029741
200,51200,0.089005,0.029743
200,51200,0.089601,0.029739
200,51200,0.088983,0.029736
200,51200,0.088988,0.029742
200,51200,0.089038,0.029743
200,51200,0.089006,0.029743
200,51200,0.089054,0.029744
200,51200,0.089061,0.029731
200,51200,0.089076,0.029743
200,51200,0.089031,0.029743
200,51200,0.088997,0.029738
200,51200,0.089070,0.029683
200,51200,0.089194,0.029736
200,51200,0.089010,0.029745
200,51200,0.089002,0.029743
200,51200,0.089035,0.029743
200,51200,0.089054,0.029744
200,51200,0.088994,0.029463
200,51200,0.089134,0.029726
200,51200,0.089038,0.029745
200,51200,0.088995,0.029742
200,51200,0.088976,0.029744
200,51200,0.089075,0.029735
200,51200,0.089530,0.029735
200,51200,0.089102,0.029743
200,51200,0.089059,0.029764
200,51200,0.089043,0.029746
200,51200,0.089062,0.029744
200,51200,0.088973,0.029733
200,51200,0.089014,0.029745
200,51200,0.089034,0.029743
200,51200,0.088984,0.029744
200,51200,0.089019,0.029753
200,51200,0.088998,0.029736
200,51200,0.089058,0.029731
200,51200,0.089084,0.029736
200,51200,0.089066,0.029745
200,51200,0.088992,0.029746
200,51200,0.089229,0.029735
200,51200,0.089170,0.029731
200,51200,0.088982,0.029744
200,51200,0.089024,0.029743
200,51200,0.089009,0.029743
200,51200,0.089195,0.029762
200,51200,0.089001,0.029734
200,51200,0.089138,0.029743
200,51200,0.089021,0.029744
200,51200,0.089007,0.029744
200,51200,0.089066,0.029767
200,51200,0.089047,0.029734
200,51200,0.089425,0.029760
200,51200,0.089024,0.029743
200,51200,0.088998,0.029744
200,51200,0.089410,0.029744
200,51200,0.089061,0.029735
200,51200,0.089035,0.029726
200,51200,0.089046,0.029743
200,51200,0.088974,0.029743
200,51200,0.089027,0.029742
200,51200,0.088960,0.029465
200,51200,0.089991,0.029731
200,51200,0.089126,0.029742
200,51200,0.088996,0.029760
200,51200,0.088998,0.029744
200,51200,0.089016,0.029744
200,51200,0.089013,0.029733
200,51200,0.089059,0.029744
200,51200,0.089040,0.029743
200,51200,0.088970,0.029744
200,51200,0.089088,0.029744
200,51200,0.089020,0.029736
200,51200,0.089357,0.029729
200,51200,0.089172,0.029744
200,51200,0.089782,0.029744
200,51200,0.089019,0.029745
200,51200,0.089051,0.029733
200,51200,0.089033,0.029735
200,51200,0.089019,0.029759
200,102400,0.177527,0.059071
200,102400,0.177376,0.059305
200,102400,0.177361,0.059314
200,102400,0.177473,0.059343
200,102400,0.177330,0.059315
200,102400,0.177498,0.059305
200,102400,0.177347,0.059326
200,102400,0.177343,0.059316
200,102400,0.177279,0.059338
200,102400,0.177459,0.059307
200,102400,0.177413,0.059309
200,102400,0.177398,0.059322
200,102400,0.177368,0.059316
200,102400,0.177409,0.059311
200,102400,0.177556,0.059323
200,102400,0.177378,0.059316
200,102400,0.177368,0.059325
200,102400,0.177914,0.059325
200,102400,0.177405,0.059317
200,102400,0.177330,0.059325
200,102400,0.177354,0.059318
200,102400,0.177387,0.059313
200,102400,0.177450,0.059261
200,102400,0.177474,0.059331
200,102400,0.177973,0.059307
200,102400,0.177475,0.059325
200,102400,0.177349,0.059311
200,102400,0.177355,0.059325
200,102400,0.177394,0.059315
200,102400,0.177375,0.059315
200,102400,0.177407,0.059326
200,102400,0.177278,0.059315
200,102400,0.177393,0.059315
200,102400,0.177348,0.059325
200,102400,0.177775,0.059318
200,102400,0.177449,0.059324
200,102400,0.177423,0.059323
200,102400,0.177414,0.059315
200,102400,0.177455,0.059324
200,102400,0.177532,0.059255
200,102400,0.177389,0.059314
200,102400,0.177387,0.059324
200,102400,0.177411,0.059329
200,102400,0.177405,0.059302
200,102400,0.177390,0.059325
200,102400,0.177433,0.059317
200,102400,0.177359,0.059347
200,102400,0.177291,0.059315
200,102400,0.177374,0.059310
200,102400,0.177359,0.059322
200,102400,0.177429,0.059318
200,102400,0.177617,0.059310
200,102400,0.177335,0.059323
200,102400,0.177347,0.059314
200,102400,0.177429,0.059325
200,102400,0.177822,0.059319
200,102400,0.177434,0.059309
200,102400,0.177873,0.059325
200,102400,0.177334,0.059317
200,102400,0.177392,0.059315
200,102400,0.177422,0.059316
200,102400,0.177420,0.059318
200,102400,0.177447,0.059309
200,102400,0.177253,0.059324
200,102400,0.177598,0.059314
200,102400,0.177466,0.059294
200,102400,0.177367,0.059318
200,102400,0.177435,0.059299
200,102400,0.177394,0.059324
200,102400,0.177388,0.059316
200,102400,0.177546,0.059315
200,102400,0.177322,0.059324
200,102400,0.177416,0.059317
200,102400,0.177390,0.059326
200,102400,0.177437,0.059344
200,102400,0.177426,0.059316
200,102400,0.177342,0.059326
200,102400,0.177463,0.059316
200,102400,0.177372,0.059312
200,102400,0.177270,0.059324
200,102400,0.177379,0.059314
200,102400,0.177441,0.059308
200,102400,0.177333,0.059325
200,102400,0.177399,0.059315
200,102400,0.178285,0.059324
200,102400,0.177358,0.059312
200,102400,0.177450,0.059311
200,102400,0.177460,0.059315
200,102400,0.177573,0.059316
200,102400,0.177419,0.059316
200,102400,0.178108,0.059324
200,102400,0.177409,0.059317
200,102400,0.177374,0.059326
200,102400,0.177338,0.059323
200,102400,0.177357,0.059316
200,102400,0.177335,0.059317
200,102400,0.177410,0.059315
200,102400,0.177589,0.059312
200,102400,0.177509,0.059265
200,102400,0.177342,0.059317
200,102400,0.177268,0.059309
200,102400,0.177309,0.059326
200,102400,0.177428,0.059308
200,102400,0.177487,0.059326
200,102400,0.177456,0.059318
200,102400,0.177729,0.059309
200,102400,0.177387,0.059340
200,102400,0.177428,0.059335
200,102400,0.178075,0.059311
200,102400,0.177490,0.059324
200,102400,0.177714,0.059317
200,102400,0.177386,0.059322
200,102400,0.177354,0.059313
200,102400,0.177726,0.059315
200,102400,0.177443,0.059325
200,102400,0.177453,0.059258
200,102400,0.177378,0.059311
200,102400,0.177401,0.059325
200,102400,0.177330,0.059315
200,102400,0.177409,0.059310
200,102400,0.177378,0.059325
200,102400,0.177389,0.059316
200,102400,0.177403,0.059324
200,102400,0.177685,0.059315
200,102400,0.177360,0.059310
200,102400,0.177401,0.059325
200,102400,0.177448,0.059317
200,102400,0.177394,0.059314
200,102400,0.177363,0.059323
200,102400,0.177347,0.059318
200,102400,0.177285,0.059325
200,102400,0.177889,0.059326
200,102400,0.177422,0.059316
200,102400,0.177406,0.059325
200,102400,0.177314,0.059315
200,102400,0.177357,0.059308
200,102400,0.177549,0.059323
200,102400,0.177416,0.059316
200,102400,0.177378,0.059320
200,102400,0.177682,0.059326
200,102400,0.177456,0.059315
200,102400,0.177385,0.059325
200,102400,0.178252,0.059324
200,102400,0.177396,0.059314
200,102400,0.177804,0.059326
200,102400,0.177718,0.059319
200,102400,0.177507,0.059314
200,102400,0.177388,0.059326
200,102400,0.177452,0.059316
200,102400,0.177350,0.059326
200,102400,0.177340,0.059315
200,102400,0.177825,0.059314
200,102400,0.177333,0.059324
200,102400,0.177333,0.059320
200,102400,0.177640,0.059310
200,102400,0.177367,0.059327
200,102400,0.177391,0.059315
200,102400,0.177497,0.059336
200,102400,0.177467,0.059324
200,102400,0.177417,0.059317
200,102400,0.177409,0.059327
200,102400,0.177387,0.059319
200,102400,0.177427,0.059312
200,102400,0.177340,0.059325
200,102400,0.177413,0.059319
200,102400,0.177421,0.059313
200,102400,0.177384,0.059326
200,102400,0.177341,0.059317
200,102400,0.177393,0.059326
200,102400,0.178631,0.059316
200,102400,0.177378,0.059310
200,102400,0.177399,0.059324
200,102400,0.177381,0.059316
200,102400,0.177423,0.059307
200,102400,0.177522,0.059256
200,102400,0.177394,0.059317
200,102400,0.177411,0.059323
200,102400,0.177347,0.059326
200,102400,0.178157,0.059307
200,102400,0.177431,0.059326
200,102400,0.177400,0.059317
200,102400,0.177359,0.059314
200,102400,0.177404,0.059326
200,102400,0.177285,0.059318
200,102400,0.177827,0.059304
200,102400,0.177338,0.059327
200,102400,0.177440,0.059316
200,102400,0.177299,0.059324
200,102400,0.177413,0.059316
200,102400,0.177497,0.059322
200,102400,0.177422,0.059325
200,102400,0.177341,0.059256
200,102400,0.177530,0.059311
200,102400,0.177400,0.059329
200,102400,0.177396,0.059316
200,102400,0.177418,0.059316
200,102400,0.177418,0.059323
200,102400,0.177358,0.059317
200,102400,0.177420,0.059340
200,102400,0.177409,0.059317
200,204800,0.351001,0.118258
200,204800,0.350839,0.118477
200,204800,0.351043,0.118480
200,204800,0.350466,0.118472
200,204800,0.350433,0.118494
200,204800,0.350505,0.118409
200,204800,0.350483,0.118465
200,204800,0.350416,0.118483
200,204800,0.351802,0.118477
200,204800,0.350404,0.118459
200,204800,0.350572,0.118475
200,204800,0.350377,0.118476
200,204800,0.350556,0.118475
200,204800,0.351067,0.118473
200,204800,0.350448,0.118478
200,204800,0.350519,0.118478
200,204800,0.350699,0.118468
200,204800,0.350703,0.118475
200,204800,0.350510,0.118477
200,204800,0.350599,0.118465
200,204800,0.350539,0.118490
200,204800,0.350814,0.118476
200,204800,0.350601,0.118402
200,204800,0.350520,0.118476
200,204800,0.350526,0.118480
200,204800,0.352221,0.118477
200,204800,0.350906,0.118473
200,204800,0.350440,0.118476
200,204800,0.350650,0.118482
200,204800,0.350670,0.118471
200,204800,0.350547,0.118479
200,204800,0.350503,0.118476
200,204800,0.350685,0.118469
200,204800,0.350565,0.118491
200,204800,0.351040,0.118476
200,204800,0.350574,0.118479
200,204800,0.350602,0.118475
200,204800,0.350684,0.118469
200,204800,0.350517,0.118478
200,204800,0.350544,0.118414
200,204800,0.350673,0.118478
200,204800,0.350512,0.118477
200,204800,0.350446,0.118466
200,204800,0.351028,0.118474
200,204800,0.350866,0.118478
200,204800,0.351527,0.118467
200,204800,0.350504,0.118472
200,204800,0.350461,0.118476
200,204800,0.350455,0.118476
200,204800,0.350490,0.118491
200,204800,0.350411,0.118485
200,204800,0.350445,0.118478
200,204800,0.350586,0.118475
200,204800,0.350514,0.118475
200,204800,0.350770,0.118468
200,204800,0.350512,0.118468
200,204800,0.352385,0.118420
200,204800,0.351114,0.118475
200,204800,0.350389,0.118469
200,204800,0.350549,0.118478
200,204800,0.350453,0.118477
200,204800,0.350468,0.118477
200,204800,0.350647,0.118512
200,204800,0.350465,0.118477
200,204800,0.350471,0.118479
200,204800,0.351084,0.118476
200,204800,0.351229,0.118476
200,204800,0.350378,0.118477
200,204800,0.350520,0.118466
200,204800,0.350457,0.118413
200,204800,0.350552,0.118476
200,204800,0.350608,0.118469
200,204800,0.350927,0.118476
200,204800,0.350567,0.118477
200,204800,0.350834,0.118480
200,204800,0.350566,0.118467
200,204800,0.350558,0.118474
200,204800,0.350762,0.118479
200,204800,0.350567,0.118484
200,204800,0.350476,0.118475
200,204800,0.350592,0.118475
200,204800,0.350808,0.118466
200,204800,0.350636,0.118477
200,204800,0.350369,0.118477
200,204800,0.350598,0.118469
200,204800,0.351168,0.118476
200,204800,0.350453,0.118420
200,204800,0.350983,0.118478
200,204800,0.350482,0.118476
200,204800,0.351206,0.118474
200,204800,0.350504,0.118476
200,204800,0.350473,0.118483
200,204800,0.351014,0.118474
200,204800,0.350554,0.118476
200,204800,0.350888,0.118462
200,204800,0.350496,0.118476
200,204800,0.351675,0.118474
200,204800,0.350478,0.118458
200,204800,0.350417,0.118474
200,204800,0.351221,0.118493
200,204800,0.350420,0.118478
200,204800,0.350613,0.118475
200,204800,0.350473,0.118490
200,204800,0.350501,0.118417
200,204800,0.350497,0.118460
200,204800,0.350532,0.118474
200,204800,0.351169,0.118478
200,204800,0.351178,0.118475
200,204800,0.350569,0.118496
200,204800,0.350860,0.118476
200,204800,0.351549,0.118459
200,204800,0.350545,0.118473
200,204800,0.350506,0.118477
200,204800,0.350607,0.118476
200,204800,0.350449,0.118476
200,204800,0.350648,0.118476
200,204800,0.350811,0.118476
200,204800,0.350575,0.118479
200,204800,0.350649,0.118468
200,204800,0.350461,0.118478
200,204800,0.350720,0.118419
200,204800,0.350903,0.118473
200,204800,0.350379,0.118475
200,204800,0.350458,0.118460
200,204800,0.350523,0.118474
200,204800,0.350544,0.118476
200,204800,0.350470,0.118478
200,204800,0.350608,0.118475
200,204800,0.350929,0.118476
200,204800,0.350680,0.118479
200,204800,0.350474,0.118468
200,204800,0.350478,0.118475
200,204800,0.350397,0.118476
200,204800,0.350689,0.118486
200,204800,0.350483,0.118474
200,204800,0.350506,0.118480
200,204800,0.351187,0.118472
200,204800,0.350535,0.118419
200,204800,0.350427,0.118473
200,204800,0.350521,0.118477
200,204800,0.350451,0.118475
200,204800,0.350557,0.118475
200,204800,0.350625,0.118483
200,204800,0.350408,0.118466
200,204800,0.350541,0.118475
200,204800,0.350399,0.118480
200,204800,0.351260,0.118464
200,204800,0.350438,0.118473
200,204800,0.351825,0.118475
200,204800,0.350542,0.118514
200,204800,0.350869,0.118398
200,204800,0.350450,0.118478
200,204800,0.350526,0.118480
200,204800,0.350433,0.118477
200,204800,0.350757,0.118474
200,204800,0.350624,0.118478
200,204800,0.350402,0.118469
200,204800,0.350790,0.118478
200,204800,0.351522,0.118476
200,204800,0.350472,0.118469
200,204800,0.350507,0.118475
200,204800,0.350439,0.118477
200,204800,0.350612,0.118492
200,204800,0.350592,0.118476
200,204800,0.350438,0.118474
200,204800,0.350585,0.118479
200,204800,0.350484,0.118474
200,204800,0.350447,0.118418
200,204800,0.350455,0.118478
200,204800,0.350515,0.118467
200,204800,0.350723,0.118476
200,204800,0.350481,0.118477
200,204800,0.350495,0.118464
200,204800,0.350465,0.118474
200,204800,0.350558,0.118471
200,204800,0.350485,0.118465
200,204800,0.350498,0.118485
200,204800,0.350525,0.118475
200,204800,0.350531,0.118494
200,204800,0.351069,0.118474
200,204800,0.350411,0.118478
200,204800,0.350558,0.118477
200,204800,0.351368,0.118464
200,204800,0.350502,0.118474
200,204800,0.350410,0.118421
200,204800,0.350577,0.118464
200,204800,0.351792,0.118474
200,204800,0.350526,0.118476
200,204800,0.350893,0.118470
200,204800,0.351767,0.118473
200,204800,0.351210,0.118488
200,204800,0.351141,0.118487
200,204800,0.350930,0.118475
200,204800,0.350509,0.118479
200,204800,0.350573,0.118479
200,204800,0.350512,0.118471
200,204800,0.350554,0.118474
200,204800,0.350479,0.118477
200,204800,0.350452,0.118466
200,204800,0.350538,0.118467
200,409600,0.702194,0.236449
200,409600,0.701487,0.236778
200,409600,0.701297,0.236745
200,409600,0.701878,0.236773
200,409600,0.701505,0.236732
200,409600,0.701439,0.236797
200,409600,0.701323,0.236791
200,409600,0.702445,0.236807
200,409600,0.701226,0.236782
200,409600,0.701504,0.236790
200,409600,0.701772,0.236786
200,409600,0.701421,0.236774
200,409600,0.701660,0.236789
200,409600,0.701582,0.236782
200,409600,0.701684,0.236790
200,409600,0.701601,0.236805
200,409600,0.701509,0.236794
200,409600,0.701461,0.236728
200,409600,0.703230,0.236784
200,409600,0.701713,0.236737
200,409600,0.701656,0.236790
200,409600,0.701991,0.236783
200,409600,0.701473,0.236788
200,409600,0.703063,0.236798
200,409600,0.701519,0.236790
200,409600,0.701649,0.236789
200,409600,0.702092,0.236772
200,409600,0.701545,0.236790
200,409600,0.701841,0.236792
200,409600,0.705905,0.236791
200,409600,0.701490,0.236791
200,409600,0.701580,0.236792
200,409600,0.701446,0.236792
200,409600,0.701210,0.236782
200,409600,0.701298,0.236734
200,409600,0.701309,0.236789
200,409600,0.702347,0.236737
200,409600,0.701475,0.236791
200,409600,0.701394,0.236788
200,409600,0.701474,0.236774
200,409600,0.702000,0.236787
200,409600,0.701534,0.236788
200,409600,0.701500,0.236790
200,409600,0.701683,0.236798
200,409600,0.701559,0.236789
200,409600,0.701392,0.236789
200,409600,0.701351,0.236787
200,409600,0.701458,0.236793
200,409600,0.701488,0.236783
200,409600,0.702123,0.236785
200,409600,0.701400,0.236791
200,409600,0.701349,0.236727
200,409600,0.701808,0.236790
200,409600,0.701816,0.236730
200,409600,0.701422,0.236783
200,409600,0.702497,0.236793
200,409600,0.701405,0.236788
200,409600,0.701572,0.236795
200,409600,0.702383,0.236792
200,409600,0.701362,0.236783
200,409600,0.702642,0.236807
200,409600,0.702211,0.236788
200,409600,0.701530,0.236784
200,409600,0.701402,0.236791
200,409600,0.701346,0.236789
200,409600,0.702141,0.236808
200,409600,0.701950,0.236733
200,409600,0.701514,0.236774
200,409600,0.701586,0.236732
200,409600,0.701292,0.236789
200,409600,0.701443,0.236778
