DATA_SIZE,DURATION
559580,7.523410081863403
559580,7.515310287475586
559580,7.6232922077178955
559580,7.519031524658203
559580,7.496014833450317
559580,7.559136629104614
559580,7.616012334823608
569820,7.6599202156066895
569820,7.62120509147644
569820,7.671947240829468
569820,7.696764945983887
569820,7.698771715164185
569820,7.633377313613892
569820,7.736583232879639
569820,7.685433387756348
569820,7.762873411178589
569820,7.714277744293213
580060,7.8121020793914795
580060,7.888864040374756
580060,7.82373833656311
580060,7.885144472122192
580060,7.780132532119751
580060,7.80722451210022
580060,7.786305665969849
580060,7.811710357666016
580060,7.789913654327393
580060,7.83583402633667
590300,7.921842575073242
590300,7.887256145477295
590300,8.006120920181274
590300,8.043787956237793
590300,7.98863673210144
590300,7.959002494812012
590300,8.01657509803772
590300,7.983918905258179
590300,7.921788215637207
590300,8.00805950164795
600540,8.149829149246216
600540,8.071042776107788
600540,8.042392015457153
600540,8.135637044906616
600540,8.09354043006897
600540,8.023293256759644
600540,8.094849109649658
600540,8.169636249542236
600540,8.25154447555542
600540,8.12226414680481
610780,8.304039001464844
610780,8.187495946884155
610780,8.200307846069336
610780,8.273290395736694
610780,8.184364795684814
610780,8.297565221786499
610780,8.164775848388672
610780,8.174953699111938
610780,8.279840230941772
610780,8.222843408584595
621020,8.35268783569336
621020,8.365360021591187
621020,8.352244853973389
621020,8.414357662200928
621020,8.368241548538208
621020,8.315301418304443
621020,8.432553052902222
621020,8.34569001197815
621020,8.439353704452515
621020,8.286704540252686
631260,8.564480781555176
631260,8.50588059425354
631260,8.451271295547485
631260,8.481323480606079
631260,8.431411266326904
631260,8.521359205245972
631260,8.493619680404663
631260,8.542838335037231
631260,8.485318422317505
631260,8.554968118667603
641500,8.726743698120117
641500,8.583631753921509
641500,8.635202646255493
641500,8.618144273757935
641500,8.686975002288818
641500,8.624021768569946
641500,8.592829704284668
641500,8.613609790802002
641500,8.621726036071777
641500,8.622506618499756
651740,8.756566524505615
651740,8.70851731300354
651740,8.774099588394165
651740,8.757810354232788
651740,8.778496980667114
651740,8.732169389724731
651740,8.729287147521973
651740,8.739639282226562
651740,8.75113558769226
651740,8.852670431137085
661980,8.876954317092896
661980,8.939042806625366
661980,8.918516159057617
661980,8.888051271438599
661980,8.890302181243896
661980,8.942383289337158
661980,8.895251512527466
661980,8.831861972808838
661980,8.875672101974487
661980,8.940517663955688
672220,9.105641603469849
672220,9.026607513427734
672220,9.005625009536743
672220,9.128551959991455
672220,9.121137142181396
672220,8.9966299533844
672220,9.009154319763184
672220,8.973276376724243
672220,8.99546217918396
672220,9.05631947517395
682460,9.139579772949219
682460,9.126073598861694
682460,9.142743110656738
682460,9.31057357788086
682460,9.119803190231323
682460,9.288636207580566
682460,9.225268363952637
682460,9.283936262130737
682460,9.234763860702515
682460,9.16916036605835
692700,9.347215175628662
692700,9.29924988746643
692700,9.282481908798218
692700,9.26416015625
692700,9.261613845825195
692700,9.315462350845337
692700,9.39359164237976
692700,9.316078424453735
692700,9.355183362960815
692700,9.258012294769287
702940,9.523156881332397
702940,9.463014841079712
702940,9.516715049743652
702940,9.419905424118042
702940,9.540768146514893
702940,9.400071859359741
702940,9.466007947921753
702940,9.407727479934692
702940,9.387964963912964
702940,9.392045736312866
713180,9.514986753463745
713180,9.633524656295776
713180,9.524128675460815
713180,9.578937768936157
713180,9.518754005432129
713180,9.533278703689575
713180,9.647097110748291
713180,9.576744794845581
713180,9.6453697681427
713180,9.581751108169556
723420,9.681620359420776
723420,9.645694732666016
723420,9.66798210144043
723420,9.733121156692505
723420,9.746947050094604
723420,9.684849739074707
723420,9.77698564529419
723420,9.731884479522705
723420,9.709846019744873
723420,9.77558183670044
733660,9.823436260223389
733660,9.903287172317505
733660,9.869620084762573
733660,9.878314733505249
733660,9.765976905822754
733660,9.947223663330078
733660,9.768349170684814
733660,9.892282247543335
733660,9.91664743423462
733660,9.78983998298645
743900,10.053863048553467
743900,9.910908460617065
743900,9.992680311203003
743900,9.896136045455933
743900,9.941437721252441
743900,9.996413946151733
743900,9.943726539611816
743900,9.936776399612427
743900,9.955613374710083
743900,9.930470943450928
754140,10.056709289550781
754140,10.178164958953857
754140,10.058029413223267
754140,10.09071660041809
754140,10.10012698173523
754140,10.040668964385986
754140,10.191377401351929
754140,10.116929769515991
754140,10.062630414962769
754140,10.174168109893799
764380,10.255061388015747
764380,10.317217111587524
764380,10.211642265319824
764380,10.239137172698975
764380,10.18072247505188
764380,10.350096464157104
764380,10.259302139282227
764380,10.327413558959961
764380,10.206018686294556
764380,10.262608766555786
774620,10.438465356826782
774620,10.386561632156372
774620,10.311069011688232
774620,10.444939374923706
774620,10.37424373626709
774620,10.365484952926636
774620,10.312331914901733
774620,10.329072713851929
774620,10.335618257522583
774620,10.305447816848755
784860,10.41892671585083
784860,10.454546451568604
784860,10.55345869064331
784860,10.441220998764038
784860,10.472008466720581
784860,10.51187539100647
784860,10.540353775024414
784860,10.541394472122192
784860,10.624993562698364
784860,10.53856635093689
795100,10.594033002853394
795100,10.683874607086182
795100,10.664670467376709
795100,10.73534631729126
795100,10.613307476043701
795100,10.606633424758911
795100,10.684349775314331
795100,10.75933837890625
795100,10.597851514816284
795100,10.642613410949707
805340,10.718128681182861
805340,10.799683094024658
805340,10.810005903244019
805340,10.883466243743896
805340,10.836790561676025
805340,10.776630640029907
805340,10.75752067565918
805340,10.798762798309326
805340,10.730549812316895
805340,10.827988862991333
815580,10.919597625732422
815580,10.896134853363037
815580,10.884242296218872
815580,10.99818730354309
815580,10.906540632247925
815580,10.856144666671753
815580,10.858828067779541
815580,10.912041425704956
815580,10.863377571105957
815580,10.959448099136353
825820,11.0855712890625
825820,11.07456660270691
825820,11.151790142059326
825820,11.10553789138794
825820,11.12545895576477
825820,11.065391540527344
825820,11.070976495742798
825820,10.959405422210693
825820,10.999110221862793
825820,11.035215616226196
836060,11.261776208877563
836060,11.230010032653809
836060,11.141960144042969
836060,11.233031272888184
836060,11.212804555892944
836060,11.20548701286316
836060,11.216596126556396
836060,11.141376733779907
836060,11.176010847091675
836060,11.146253108978271
846300,11.388919591903687
846300,11.267922639846802
846300,11.367917776107788
846300,11.322789907455444
846300,11.3101065158844
846300,11.277265787124634
846300,11.31720519065857
846300,11.342899084091187
846300,11.399296998977661
846300,11.287044525146484
856540,11.550412893295288
856540,11.425154209136963
856540,11.379940032958984
856540,11.478113174438477
856540,11.456056833267212
856540,11.38277792930603
856540,11.417450428009033
856540,11.565183162689209
856540,11.45984697341919
856540,11.520057439804077
866780,11.585151195526123
866780,11.591790914535522
866780,11.546496152877808
866780,11.604175806045532
866780,11.646188020706177
866780,11.674987554550171
866780,11.687347888946533
866780,11.634050846099854
866780,11.652270555496216
866780,11.516342163085938
877020,11.657032251358032
877020,11.750723600387573
877020,11.769320487976074
877020,11.71309208869934
877020,11.829606056213379
877020,11.856831789016724
877020,11.730832815170288
877020,11.631611585617065
877020,11.812825441360474
877020,11.654934883117676
887260,11.948592901229858
887260,11.92282509803772
887260,11.756619691848755
887260,11.959076166152954
887260,11.847716331481934
887260,11.867761611938477
887260,11.764177322387695
887260,11.784577369689941
887260,11.790434837341309
887260,11.791141510009766
897500,11.925122499465942
897500,12.089892387390137
897500,12.028555631637573
897500,11.949350595474243
897500,12.084269285202026
897500,12.008594036102295
897500,12.073835849761963
897500,12.007195472717285
897500,11.981087923049927
897500,12.07598328590393
907740,12.117623567581177
907740,12.18345594406128
907740,12.216793537139893
907740,12.044883251190186
907740,12.24895167350769
907740,12.088148832321167
907740,12.06094217300415
907740,12.246832132339478
907740,12.204957008361816
907740,12.09673523902893
917980,12.210055828094482
917980,12.214160203933716
917980,12.289156913757324
917980,12.234203338623047
917980,12.302331686019897
917980,12.240747213363647
917980,12.189279556274414
917980,12.243974685668945
917980,12.196207284927368
917980,12.30297064781189
928220,12.334430456161499
928220,12.290632486343384
928220,12.356790781021118
928220,12.370261669158936
928220,12.337092399597168
928220,12.366697788238525
928220,12.440576791763306
928220,12.552702188491821
928220,12.496681213378906
928220,12.345982551574707
938460,12.494194269180298
938460,12.622910499572754
938460,12.63811993598938
938460,12.49048376083374
938460,12.592578887939453
938460,12.497128248214722
938460,12.611790180206299
938460,12.637027263641357
938460,12.500798225402832
938460,12.577872514724731
948700,12.56758737564087
948700,12.647770404815674
948700,12.60197138786316
948700,12.726680278778076
948700,12.638484954833984
948700,12.582340955734253
948700,12.602138757705688
948700,12.657564163208008
948700,12.621576070785522
948700,12.81496286392212
958940,12.722747564315796
958940,12.870156049728394
958940,12.776085138320923
958940,12.756253480911255
958940,12.773229837417603
958940,12.819338083267212
958940,12.851420402526855
958940,12.773239374160767
958940,12.758178949356079
958940,12.914876699447632
969180,12.895618200302124
969180,12.951385974884033
969180,12.976401805877686
969180,12.882710456848145
969180,12.991414070129395
969180,12.864557981491089
969180,13.036853313446045
969180,12.898448944091797
969180,12.981791496276855
969180,13.00240683555603
979420,13.028911828994751
979420,13.044002532958984
979420,12.973392248153687
979420,13.027313709259033
979420,13.012598514556885
979420,12.996511697769165
979420,13.177630186080933
979420,12.99486494064331
979420,13.180469989776611
979420,12.992713212966919
989660,13.245050430297852
989660,13.293158292770386
989660,13.282299041748047
989660,13.133273601531982
989660,13.118070602416992
989660,13.17402195930481
989660,13.178637742996216
989660,13.226183414459229
989660,13.203656911849976
989660,13.13248348236084
999900,13.354002952575684
999900,13.322703838348389
999900,13.420657873153687
999900,13.23050594329834
999900,13.267600774765015
999900,13.43263840675354
999900,13.286165714263916
999900,13.254905223846436
999900,13.265868186950684
999900,13.34624719619751
1010140,13.392291069030762
1010140,13.368765115737915
1010140,13.45106029510498
1010140,13.375523567199707
1010140,13.49127745628357
1010140,13.575797080993652
1010140,13.38805603981018
1010140,13.626017332077026
1010140,13.42094874382019
1010140,13.593679904937744
1020380,13.721866607666016
1020380,13.598758220672607
1020380,13.64928936958313
1020380,13.515674352645874
1020380,13.614725112915039
1020380,13.70626950263977
1020380,13.795196771621704
1020380,13.521913051605225
1020380,13.589298486709595
1020380,13.537784099578857
1030620,13.732152462005615
1030620,13.831020593643188
1030620,13.832312822341919
1030620,13.773905754089355
1030620,13.714505672454834
1030620,13.811061382293701
1030620,13.789148807525635
1030620,13.830228328704834
1030620,13.776930093765259
1030620,13.752232313156128
1040860,13.836937189102173
1040860,14.00564956665039
1040860,14.01106858253479
1040860,13.94715929031372
1040860,13.863428354263306
1040860,13.926822185516357
1040860,13.982208967208862
1040860,13.872646808624268
1040860,13.837003231048584
1040860,13.839476346969604
