DATA_SIZE,DURATION
303580,4.166300296783447
303580,4.168155670166016
303580,4.166887044906616
303580,4.241150379180908
303580,4.181145429611206
303580,4.2082014083862305
303580,4.196058511734009
303580,4.21358847618103
303580,4.171631336212158
313820,4.317987680435181
313820,4.360630512237549
313820,4.321685075759888
313820,4.323404312133789
313820,4.313551664352417
313820,4.316486120223999
313820,4.348042011260986
313820,4.300190448760986
313820,4.324615240097046
313820,4.291010618209839
324060,4.481888055801392
324060,4.465944766998291
324060,4.435847997665405
324060,4.448641300201416
324060,4.455883264541626
324060,4.444575071334839
324060,4.434671878814697
324060,4.445746660232544
324060,4.446865797042847
324060,4.451756954193115
334300,4.59082818031311
334300,4.619994878768921
334300,4.6307008266448975
334300,4.56780219078064
334300,4.595563650131226
334300,4.6331775188446045
334300,4.604000806808472
334300,4.608166694641113
334300,4.6172685623168945
334300,4.578157901763916
344540,4.694222927093506
344540,4.757868528366089
344540,4.717275142669678
344540,4.71368932723999
344540,4.705209970474243
344540,4.733802556991577
344540,4.719862937927246
344540,4.773952960968018
344540,4.717206954956055
344540,4.734868764877319
354780,4.838302373886108
354780,4.905339479446411
354780,4.873735427856445
354780,4.834640264511108
354780,4.921177864074707
354780,4.8467488288879395
354780,4.84300422668457
354780,4.907571077346802
354780,4.855662822723389
354780,4.8732593059539795
365020,4.970454216003418
365020,5.01867413520813
365020,4.9824299812316895
365020,4.9931640625
365020,4.9648966789245605
365020,4.9766411781311035
365020,5.052497625350952
365020,5.047957897186279
365020,4.994424104690552
365020,4.994255542755127
375260,5.145469903945923
375260,5.154702425003052
375260,5.1757378578186035
375260,5.175766706466675
375260,5.174129486083984
375260,5.151551723480225
375260,5.173528671264648
375260,5.169855833053589
375260,5.109398365020752
375260,5.182666778564453
385500,5.272911071777344
385500,5.251499652862549
385500,5.255979061126709
385500,5.249889612197876
385500,5.2347517013549805
385500,5.32573676109314
385500,5.2541399002075195
385500,5.323988437652588
385500,5.2880425453186035
385500,5.23938250541687
395740,5.4424660205841064
395740,5.466795206069946
395740,5.427579164505005
395740,5.4509570598602295
395740,5.378543376922607
395740,5.450739860534668
395740,5.444467782974243
395740,5.437761306762695
395740,5.421334743499756
395740,5.36569881439209
405980,5.497316360473633
405980,5.512852430343628
405980,5.532335996627808
405980,5.581924200057983
405980,5.524425506591797
405980,5.51754903793335
405980,5.517345666885376
405980,5.599813938140869
405980,5.516437768936157
405980,5.57442831993103
416220,5.65343976020813
416220,5.651656627655029
416220,5.708353042602539
416220,5.7245893478393555
416220,5.634438514709473
416220,5.764503717422485
416220,5.704802989959717
416220,5.7046661376953125
416220,5.708000898361206
416220,5.654680252075195
426460,5.800007581710815
426460,5.78722071647644
426460,5.783947229385376
426460,5.7849462032318115
426460,5.818207263946533
426460,5.833289623260498
426460,5.817951202392578
426460,5.829380035400391
426460,5.862847328186035
426460,5.833186626434326
436700,5.9207024574279785
436700,5.930472135543823
436700,5.963917255401611
436700,5.909968137741089
436700,5.9597156047821045
436700,5.916784763336182
436700,5.910221815109253
436700,5.915839672088623
436700,5.944962978363037
436700,5.939600706100464
446940,6.041730642318726
446940,6.119274854660034
446940,6.061380863189697
446940,6.127407073974609
446940,6.038087844848633
446940,6.10580849647522
446940,6.096440315246582
446940,6.059239149093628
446940,6.1006128787994385
446940,6.130095481872559
457180,6.21357798576355
457180,6.252237319946289
457180,6.173447370529175
457180,6.272403717041016
457180,6.236067533493042
457180,6.178132772445679
457180,6.257496356964111
457180,6.24958062171936
457180,6.239871263504028
457180,6.234161853790283
467420,6.321752309799194
467420,6.360475301742554
467420,6.312450647354126
467420,6.3521058559417725
467420,6.3876118659973145
467420,6.3266966342926025
467420,6.320272445678711
467420,6.390343427658081
467420,6.307651996612549
467420,6.417335271835327
477660,6.458608388900757
477660,6.482344150543213
477660,6.51903223991394
477660,6.525519132614136
477660,6.518247127532959
477660,6.493776321411133
477660,6.456836223602295
477660,6.463357925415039
477660,6.525394678115845
477660,6.505937814712524
